is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.034482758620689655,0.0,0.10697630688228657,1
False,0.06896551724137931,0.0,0.20731477999247838,2
False,0.10344827586206896,0.0,0.27809326814591956,3
False,0.13793103448275862,0.0,0.35547198194810087,4
False,0.1724137931034483,0.0,0.40723956374576914,5
False,0.20689655172413793,0.0,0.4447724708537044,6
False,0.2413793103448276,0.0,0.47117337344866494,7
False,0.27586206896551724,0.0,0.4939262880782249,8
False,0.3103448275862069,0.0,0.5239563745769087,9
False,0.3448275862068966,0.0,0.5918014291086875,10
False,0.3793103448275862,0.0,0.6585370440015044,11
False,0.41379310344827586,0.0,0.7037984204588192,12
False,0.4482758620689655,0.0,0.7376269274163221,13
False,0.4827586206896552,0.0,0.7583113952613767,14
False,0.5172413793103449,0.0,0.778224896577661,15
False,0.5517241379310345,0.0,0.8073523881158333,16
False,0.5689655172413793,0.017241379310344827,0.811771342610004,17
False,0.603448275862069,0.017241379310344827,0.8208537044001507,18
False,0.6379310344827587,0.017241379310344827,0.8275667544189548,19
False,0.6724137931034483,0.017241379310344827,0.8378901842798048,20
False,0.7068965517241379,0.017241379310344827,0.846540052651373,21
False,0.7413793103448276,0.017241379310344827,0.8498871756299363,22
False,0.7758620689655172,0.017241379310344827,0.8528770214366305,23
False,0.7758620689655172,0.05172413793103448,0.8528770214366305,24
False,0.7931034482758621,0.06896551724137931,0.8539864610755925,25
False,0.8275862068965517,0.06896551724137931,0.8567694622038362,26
False,0.8448275862068966,0.08620689655172414,0.8601918014291089,27
False,0.8620689655172413,0.10344827586206896,0.8664535539676572,28
False,0.8793103448275862,0.1206896551724138,0.8706844678450547,29
False,0.896551724137931,0.13793103448275862,0.8780932681459197,30
False,0.9137931034482759,0.15517241379310345,0.8849755547198197,31
False,0.9482758620689655,0.15517241379310345,0.8948852952237686,32
False,0.9655172413793104,0.1724137931034483,0.8964084242196317,33
False,0.9655172413793104,0.20689655172413793,0.8964084242196317,34
False,0.9655172413793104,0.2413793103448276,0.8964084242196317,35
False,0.9655172413793104,0.27586206896551724,0.8964084242196317,36
False,0.9655172413793104,0.3103448275862069,0.8964084242196317,37
False,0.9827586206896551,0.3275862068965517,0.898288830387364,38
True,1.0,0.3448275862068966,0.9000000000000002,39
