is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.034482758620689655,0.0,0.007201955622414442,1
False,0.06896551724137931,0.0,0.032380594208349,2
False,0.10344827586206896,0.0,0.0901278676194058,3
False,0.13793103448275862,0.0,0.17397517863858594,4
False,0.1724137931034483,0.0,0.25720195562241444,5
False,0.20689655172413793,0.0,0.31256111320045127,6
False,0.2413793103448276,0.0,0.3364234674689733,7
False,0.2413793103448276,0.034482758620689655,0.3364234674689733,8
False,0.2413793103448276,0.06896551724137931,0.3364234674689733,9
False,0.27586206896551724,0.06896551724137931,0.356299360661903,10
False,0.3103448275862069,0.06896551724137931,0.4011282437006394,11
False,0.3448275862068966,0.06896551724137931,0.47109815720195564,12
False,0.3793103448275862,0.06896551724137931,0.5419330575404288,13
False,0.41379310344827586,0.06896551724137931,0.588567130500188,14
False,0.4482758620689655,0.06896551724137931,0.608631064309891,15
False,0.4827586206896552,0.06896551724137931,0.6145543437382475,16
False,0.5,0.08620689655172414,0.6179766829635202,17
False,0.5344827586206896,0.08620689655172414,0.6315720195562241,18
False,0.5689655172413793,0.08620689655172414,0.6611320045129747,19
False,0.603448275862069,0.08620689655172414,0.7063745769086122,20
False,0.6379310344827587,0.08620689655172414,0.7492666415945843,21
False,0.6724137931034483,0.08620689655172414,0.7783753290710792,22
False,0.7068965517241379,0.08620689655172414,0.7908800300864985,23
False,0.7068965517241379,0.1206896551724138,0.7908800300864985,24
False,0.7068965517241379,0.15517241379310345,0.7908800300864985,25
False,0.7241379310344828,0.1724137931034483,0.796389620157954,26
False,0.7413793103448276,0.1896551724137931,0.808875517111696,27
False,0.7758620689655172,0.1896551724137931,0.8293343362166227,28
False,0.8103448275862069,0.1896551724137931,0.8495298984580668,29
False,0.8275862068965517,0.20689655172413793,0.8634449040992853,30
False,0.8448275862068966,0.22413793103448276,0.8697066566378336,31
False,0.8620689655172413,0.2413793103448276,0.8714178262504699,32
False,0.8620689655172413,0.25862068965517243,0.8714178262504699,33
False,0.8793103448275862,0.25862068965517243,0.8732982324182021,34
False,0.896551724137931,0.25862068965517243,0.8775291462955996,35
False,0.9137931034482759,0.25862068965517243,0.8849379465964646,36
False,0.9310344827586207,0.25862068965517243,0.8918202331703646,37
False,0.9482758620689655,0.25862068965517243,0.896220383602858,38
False,0.9655172413793104,0.25862068965517243,0.8977435125987212,39
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,40
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,41
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,42
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,43
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,44
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,45
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,46
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,47
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,48
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,49
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,50
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,51
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,52
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,53
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,54
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,55
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,56
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,57
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,58
False,0.9655172413793104,0.27586206896551724,0.8977435125987212,59
