is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.034482758620689655,0.0,0.0933433621662279,1
False,0.06896551724137931,0.0,0.18435502068446785,2
False,0.10344827586206896,0.0,0.26904851447912753,3
False,0.13793103448275862,0.0,0.35263256863482517,4
False,0.1724137931034483,0.0,0.419368183527642,5
False,0.20689655172413793,0.0,0.4757051523128996,6
False,0.2413793103448276,0.0,0.5286009778112073,7
False,0.27586206896551724,0.0,0.5722452049642723,8
False,0.3103448275862069,0.0,0.6142910868747651,9
False,0.3448275862068966,0.0,0.6481007897705906,10
False,0.3793103448275862,0.0,0.6883978939450923,11
False,0.41379310344827586,0.0,0.7153441143286952,12
False,0.4482758620689655,0.0,0.74339977435126,13
False,0.4827586206896552,0.0,0.7605302745393007,14
False,0.5172413793103449,0.0,0.7777359909740507,15
False,0.5517241379310345,0.0,0.7954494170740883,16
False,0.5862068965517241,0.0,0.8118465588567134,17
False,0.6206896551724138,0.0,0.8277171869123735,18
False,0.6551724137931034,0.0,0.8423091387739756,19
False,0.6896551724137931,0.0,0.8489281684843931,20
False,0.7068965517241379,0.017241379310344827,0.8520496427228286,21
False,0.7241379310344828,0.034482758620689655,0.8537608123354649,22
False,0.7413793103448276,0.05172413793103448,0.8552651372696506,23
False,0.7758620689655172,0.05172413793103448,0.8624294847687104,24
False,0.8103448275862069,0.05172413793103448,0.8729597593080108,25
False,0.8448275862068966,0.05172413793103448,0.8808010530274543,26
False,0.8793103448275862,0.05172413793103448,0.8836592704024072,27
False,0.9137931034482759,0.05172413793103448,0.8866491162091015,28
False,0.9137931034482759,0.08620689655172414,0.8866491162091015,29
False,0.9137931034482759,0.1206896551724138,0.8866491162091015,30
False,0.9137931034482759,0.15517241379310345,0.8866491162091015,31
False,0.9310344827586207,0.1724137931034483,0.8881346370816099,32
False,0.9482758620689655,0.1896551724137931,0.8897705904475369,33
False,0.9655172413793104,0.20689655172413793,0.8935502068446787,34
False,0.9827586206896551,0.22413793103448276,0.8983640466340732,35
True,1.0,0.2413793103448276,0.9000000000000002,36
