is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.0,0.017241379310344827,0.0,1
False,0.0,0.034482758620689655,0.0,2
False,0.0,0.05172413793103448,0.0,3
False,0.017241379310344827,0.05172413793103448,0.001109439638962016,4
False,0.034482758620689655,0.05172413793103448,0.0022564874012786767,5
False,0.034482758620689655,0.06896551724137931,0.0022564874012786767,6
False,0.034482758620689655,0.08620689655172414,0.0022564874012786767,7
False,0.034482758620689655,0.10344827586206896,0.0022564874012786767,8
False,0.034482758620689655,0.1206896551724138,0.0022564874012786767,9
False,0.05172413793103448,0.1206896551724138,0.003967657013915006,10
False,0.06896551724137931,0.1206896551724138,0.007389996239187665,11
False,0.08620689655172414,0.1206896551724138,0.011808950733358406,12
False,0.10344827586206896,0.1206896551724138,0.016077472734110566,13
False,0.1206896551724138,0.1206896551724138,0.019010906355772846,14
False,0.13793103448275862,0.1206896551724138,0.020515231289958632,15
False,0.13793103448275862,0.13793103448275862,0.020515231289958632,16
False,0.15517241379310345,0.13793103448275862,0.02222640090259496,17
False,0.1724137931034483,0.13793103448275862,0.027322301617149304,18
False,0.1896551724137931,0.13793103448275862,0.03751410304625799,19
False,0.20689655172413793,0.13793103448275862,0.052500940203083865,20
False,0.22413793103448276,0.13793103448275862,0.06746897329823241,21
False,0.2413793103448276,0.13793103448275862,0.07935314027830011,22
False,0.25862068965517243,0.13793103448275862,0.08561489281684843,23
False,0.27586206896551724,0.13793103448275862,0.08749529898458067,24
False,0.29310344827586204,0.13793103448275862,0.09172621286197818,25
False,0.3103448275862069,0.13793103448275862,0.10564121850319669,26
False,0.3275862068965517,0.13793103448275862,0.13207972922151184,27
False,0.3448275862068966,0.13793103448275862,0.16835276419706657,28
False,0.3620689655172414,0.13793103448275862,0.2027641970665664,29
False,0.3793103448275862,0.13793103448275862,0.22610003760812336,30
False,0.39655172413793105,0.13793103448275862,0.23646107559232796,31
False,0.41379310344827586,0.13793103448275862,0.23958254983076346,32
False,0.43103448275862066,0.13793103448275862,0.2451109439638962,33
False,0.4482758620689655,0.13793103448275862,0.2623166603986461,34
False,0.46551724137931033,0.13793103448275862,0.295975930801053,35
False,0.4827586206896552,0.13793103448275862,0.34616397141782623,36
False,0.5,0.13793103448275862,0.39979315532154946,37
False,0.5172413793103449,0.13793103448275862,0.43950733358405414,38
False,0.5344827586206896,0.13793103448275862,0.4582173749529898,39
False,0.5517241379310345,0.13793103448275862,0.4656261752538548,40
False,0.5689655172413793,0.13793103448275862,0.47250846182775474,41
False,0.5862068965517241,0.13793103448275862,0.49133132756675435,42
False,0.603448275862069,0.13793103448275862,0.5289958631064309,43
False,0.6206896551724138,0.13793103448275862,0.5823429860849942,44
False,0.6379310344827587,0.13793103448275862,0.6324934185784128,45
False,0.6551724137931034,0.13793103448275862,0.6655697630688228,46
False,0.6724137931034483,0.13793103448275862,0.6821925535915757,47
False,0.6896551724137931,0.13793103448275862,0.6874200827378714,48
False,0.7068965517241379,0.13793103448275862,0.6911996991350131,49
False,0.7241379310344828,0.13793103448275862,0.7015231289958631,50
False,0.7413793103448276,0.13793103448275862,0.723448664911621,51
False,0.7586206896551724,0.13793103448275862,0.7568822865739,52
False,0.7758620689655172,0.13793103448275862,0.7913877397517864,53
False,0.7931034482758621,0.13793103448275862,0.8167168108311396,54
False,0.8103448275862069,0.13793103448275862,0.8292027077848816,55
False,0.8275862068965517,0.13793103448275862,0.833602858217375,56
False,0.8448275862068966,0.13793103448275862,0.8351259872132382,57
False,0.8620689655172413,0.13793103448275862,0.8406355772846936,58
False,0.8793103448275862,0.13793103448275862,0.8515043249341859,59
False,0.896551724137931,0.13793103448275862,0.8665663783377211,60
False,0.9137931034482759,0.13793103448275862,0.8807070327190675,61
False,0.9310344827586207,0.13793103448275862,0.8904287326062431,62
False,0.9482758620689655,0.13793103448275862,0.8952425723956376,63
False,0.9655172413793104,0.13793103448275862,0.8968785257615647,64
False,0.9655172413793104,0.15517241379310345,0.8968785257615647,65
False,0.9655172413793104,0.1724137931034483,0.8968785257615647,66
False,0.9655172413793104,0.1896551724137931,0.8968785257615647,67
False,0.9655172413793104,0.20689655172413793,0.8968785257615647,68
False,0.9655172413793104,0.22413793103448276,0.8968785257615647,69
False,0.9655172413793104,0.2413793103448276,0.8968785257615647,70
False,0.9655172413793104,0.25862068965517243,0.8968785257615647,71
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,72
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,73
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,74
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,75
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,76
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,77
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,78
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,79
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,80
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,81
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,82
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,83
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,84
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,85
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,86
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,87
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,88
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,89
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,90
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,91
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,92
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,93
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,94
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,95
