is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.06896551724137931,0.0,0.15738999623918767,1
False,0.13793103448275862,0.0,0.3447348627303497,2
False,0.20689655172413793,0.0,0.45949605114704767,3
False,0.27586206896551724,0.0,0.5622038360285821,4
False,0.3448275862068966,0.0,0.6347499059796917,5
False,0.41379310344827586,0.0,0.7038736367055285,6
False,0.4827586206896552,0.0,0.7563745769086124,7
False,0.5517241379310345,0.0,0.7903159082361791,8
False,0.6206896551724138,0.0,0.8211733734486651,9
False,0.6896551724137931,0.0,0.8408424219631443,10
False,0.7413793103448276,0.017241379310344827,0.8546069951109443,11
False,0.7758620689655172,0.05172413793103448,0.8665099661526893,12
False,0.8103448275862069,0.08620689655172414,0.8750282060925163,13
False,0.8448275862068966,0.1206896551724138,0.8825686348251225,14
False,0.8793103448275862,0.15517241379310345,0.8885483264385109,15
False,0.9137931034482759,0.1896551724137931,0.8929860849943589,16
False,0.9310344827586207,0.2413793103448276,0.894095524633321,17
False,0.9655172413793104,0.27586206896551724,0.8968785257615647,18
False,0.9827586206896551,0.3275862068965517,0.8983640466340731,19
True,1.0,0.3793103448275862,0.9000000000000001,20
