is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.06896551724137931,0.0,0.13852952237683339,1
False,0.13793103448275862,0.0,0.31619029710417446,2
False,0.20689655172413793,0.0,0.46041745016923646,3
False,0.27586206896551724,0.0,0.570891312523505,4
False,0.3448275862068966,0.0,0.6433245581045506,5
False,0.41379310344827586,0.0,0.6962203836028583,6
False,0.46551724137931033,0.017241379310344827,0.7327002632568637,7
False,0.5344827586206896,0.017241379310344827,0.766792027077849,8
False,0.603448275862069,0.017241379310344827,0.8031590823617903,9
False,0.6551724137931034,0.034482758620689655,0.8264949229033474,10
False,0.7241379310344828,0.034482758620689655,0.8547574276043628,11
False,0.7758620689655172,0.05172413793103448,0.8625423091387742,12
False,0.8448275862068966,0.05172413793103448,0.875197442647612,13
False,0.896551724137931,0.06896551724137931,0.8869499811959385,14
False,0.9482758620689655,0.08620689655172414,0.8956750658142161,15
False,0.9827586206896551,0.1206896551724138,0.8982888303873638,16
True,1.0,0.1724137931034483,0.9000000000000001,17
