is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.06896551724137931,0.0,0.12303497555471982,1
False,0.13793103448275862,0.0,0.2778112072207597,2
False,0.20689655172413793,0.0,0.41203459947348625,3
False,0.27586206896551724,0.0,0.5248213614140654,4
False,0.3448275862068966,0.0,0.6287890184279804,5
False,0.41379310344827586,0.0,0.7051523128995864,6
False,0.4827586206896552,0.0,0.7555471981948102,7
False,0.5172413793103449,0.034482758620689655,0.7707784881534413,8
False,0.5517241379310345,0.06896551724137931,0.7799924783753293,9
False,0.603448275862069,0.08620689655172414,0.792290334712298,10
False,0.6551724137931034,0.10344827586206896,0.8188416698006772,11
False,0.7068965517241379,0.1206896551724138,0.8404851447912751,12
False,0.7586206896551724,0.13793103448275862,0.8589883414817603,13
False,0.8103448275862069,0.15517241379310345,0.874313651748778,14
False,0.8448275862068966,0.1896551724137931,0.883828506957503,15
False,0.8793103448275862,0.22413793103448276,0.8880970289582552,16
False,0.9137931034482759,0.25862068965517243,0.8909176382098535,17
False,0.9482758620689655,0.29310344827586204,0.8953553967657015,18
False,0.9482758620689655,0.3620689655172414,0.8953553967657015,19
False,0.9482758620689655,0.43103448275862066,0.8953553967657015,20
False,0.9655172413793104,0.4827586206896552,0.89684091763821,21
True,1.0,0.5172413793103449,0.9000000000000001,22
