is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.06896551724137931,0.0,0.11521248589695374,1
False,0.13793103448275862,0.0,0.2862354268522001,2
False,0.20689655172413793,0.0,0.4268145919518616,3
False,0.27586206896551724,0.0,0.5108123354644604,4
False,0.3448275862068966,0.0,0.5894321173373449,5
False,0.41379310344827586,0.0,0.6548326438510719,6
False,0.4827586206896552,0.0,0.7149492290334712,7
False,0.5517241379310345,0.0,0.7579729221511846,8
False,0.6206896551724138,0.0,0.7906919894697254,9
False,0.6896551724137931,0.0,0.8261000376081233,10
False,0.7413793103448276,0.017241379310344827,0.8508461827754795,11
False,0.8103448275862069,0.017241379310344827,0.8624482888303874,12
False,0.8620689655172413,0.034482758620689655,0.8738623542685221,13
False,0.9137931034482759,0.05172413793103448,0.8891688604738625,14
False,0.9482758620689655,0.08620689655172414,0.8948852952237684,15
False,0.9655172413793104,0.13793103448275862,0.8967657013915006,16
False,0.9827586206896551,0.1896551724137931,0.8984768710041369,17
False,0.9827586206896551,0.25862068965517243,0.8984768710041369,18
False,0.9827586206896551,0.3275862068965517,0.8984768710041369,19
False,0.9827586206896551,0.39655172413793105,0.8984768710041369,20
False,0.9827586206896551,0.46551724137931033,0.8984768710041369,21
False,0.9827586206896551,0.5344827586206896,0.8984768710041369,22
False,0.9827586206896551,0.603448275862069,0.8984768710041369,23
True,1.0,0.6551724137931034,0.9,24
