is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.06896551724137931,0.0,0.12878901842798043,1
False,0.13793103448275862,0.0,0.2996803309514855,2
False,0.20689655172413793,0.0,0.44138773975178636,3
False,0.27586206896551724,0.0,0.561150808574652,4
False,0.3448275862068966,0.0,0.6319481007897706,5
False,0.41379310344827586,0.0,0.6963896201579542,6
False,0.4827586206896552,0.0,0.7547574276043627,7
False,0.5344827586206896,0.017241379310344827,0.7797480255735241,8
False,0.603448275862069,0.017241379310344827,0.7968033095148553,9
False,0.6551724137931034,0.034482758620689655,0.8072019556224146,10
False,0.7068965517241379,0.05172413793103448,0.8269274163219257,11
False,0.7586206896551724,0.06896551724137931,0.8515795411808953,12
False,0.8103448275862069,0.08620689655172414,0.8716998871756302,13
False,0.8620689655172413,0.10344827586206896,0.8854644603234301,14
False,0.9137931034482759,0.1206896551724138,0.893042497179391,15
False,0.9482758620689655,0.15517241379310345,0.896257991726213,16
False,0.9482758620689655,0.22413793103448276,0.896257991726213,17
False,0.9827586206896551,0.25862068965517243,0.8988529522376835,18
True,1.0,0.3103448275862069,0.9000000000000001,19
