is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.06896551724137931,0.0,0.10864986837156825,1
False,0.13793103448275862,0.0,0.2632192553591576,2
False,0.20689655172413793,0.0,0.4034411432869499,3
False,0.27586206896551724,0.0,0.5035727717186912,4
False,0.3448275862068966,0.0,0.5837156825874389,5
False,0.41379310344827586,0.0,0.6473674313651748,6
False,0.4827586206896552,0.0,0.6985144791274915,7
False,0.5517241379310345,0.0,0.764761188416698,8
False,0.6206896551724138,0.0,0.8197066566378338,9
False,0.6896551724137931,0.0,0.849059796916134,10
False,0.7586206896551724,0.0,0.867318540804814,11
False,0.8103448275862069,0.017241379310344827,0.8751222264009028,12
False,0.8275862068965517,0.06896551724137931,0.876833396013539,13
False,0.8620689655172413,0.10344827586206896,0.8818916886047388,14
False,0.896551724137931,0.13793103448275862,0.8845242572395638,15
False,0.9310344827586207,0.1724137931034483,0.8887551711169613,16
False,0.9655172413793104,0.20689655172413793,0.896784505453178,17
True,1.0,0.2413793103448276,0.9,18
