is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.06896551724137931,0.0,0.08965776607747272,1
False,0.13793103448275862,0.0,0.22790522752914627,2
False,0.20689655172413793,0.0,0.40236931177134255,3
False,0.27586206896551724,0.0,0.5309514855208725,4
False,0.3448275862068966,0.0,0.6219819481007897,5
False,0.41379310344827586,0.0,0.6872320421210981,6
False,0.4827586206896552,0.0,0.7361790146671682,7
False,0.5517241379310345,0.0,0.7777547950357279,8
False,0.6206896551724138,0.0,0.8040992854456563,9
False,0.6896551724137931,0.0,0.8209665287702144,10
False,0.7413793103448276,0.017241379310344827,0.8302181271154568,11
False,0.7758620689655172,0.05172413793103448,0.8373824746145166,12
False,0.8103448275862069,0.08620689655172414,0.8490597969161338,13
False,0.8448275862068966,0.1206896551724138,0.8570515231289958,14
False,0.8793103448275862,0.15517241379310345,0.8706844678450545,15
False,0.9137931034482759,0.1896551724137931,0.8849755547198195,16
False,0.9482758620689655,0.22413793103448276,0.8921963144039112,17
True,1.0,0.2413793103448276,0.9,18
