is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.017241379310344827,0.0,0.03441143286949982,1
False,0.034482758620689655,0.0,0.07068446784505453,2
False,0.05172413793103448,0.0,0.12431365174877773,3
False,0.06896551724137931,0.0,0.17450169236555096,4
False,0.08620689655172414,0.0,0.20816096276795787,5
False,0.10344827586206896,0.0,0.23149680330951483,6
False,0.1206896551724138,0.0,0.24168860473862352,7
False,0.13793103448275862,0.0,0.2566754418954494,8
False,0.15517241379310345,0.0,0.27164347499059793,9
False,0.1724137931034483,0.0,0.2835276419706656,10
False,0.1896551724137931,0.0,0.30996615268898076,11
False,0.20689655172413793,0.0,0.34968033095148543,12
False,0.22413793103448276,0.0,0.387344866491162,13
False,0.2413793103448276,0.0,0.4406919894697254,14
False,0.25862068965517243,0.0,0.490842421963144,15
False,0.27586206896551724,0.0,0.523918766453554,16
False,0.29310344827586204,0.0,0.5405415569763069,17
False,0.3103448275862069,0.0,0.5577472734110568,18
False,0.3275862068965517,0.0,0.5681083113952614,19
False,0.3448275862068966,0.0,0.5732042121098158,20
False,0.3620689655172414,0.0,0.5747085370440015,21
False,0.3793103448275862,0.0,0.5776419706656638,22
False,0.39655172413793105,0.0,0.5819104926664159,23
False,0.41379310344827586,0.0,0.5863294471605867,24
False,0.43103448275862066,0.0,0.5897517863858593,25
False,0.4482758620689655,0.0,0.5914629559984956,26
False,0.46551724137931033,0.0,0.597724708537044,27
False,0.4827586206896552,0.0,0.6116397141782625,28
False,0.5,0.0,0.6303497555471982,29
False,0.5172413793103449,0.0,0.6491726212861978,30
False,0.5344827586206896,0.0,0.6616585182399398,31
False,0.5517241379310345,0.0,0.6869875893192929,32
False,0.5689655172413793,0.0,0.7214930424971794,33
False,0.5862068965517241,0.0,0.7549266641594584,34
False,0.603448275862069,0.0,0.7768522000752163,35
False,0.6206896551724138,0.0,0.7871756299360663,36
False,0.6379310344827587,0.0,0.790955246333208,37
False,0.6551724137931034,0.0,0.7961827754795037,38
False,0.6724137931034483,0.0,0.8017111696126364,39
False,0.6896551724137931,0.0,0.8048326438510719,40
False,0.7068965517241379,0.0,0.8065438134637082,41
False,0.7068965517241379,0.017241379310344827,0.8065438134637082,42
False,0.7068965517241379,0.034482758620689655,0.8065438134637082,43
False,0.7068965517241379,0.05172413793103448,0.8065438134637082,44
False,0.7068965517241379,0.06896551724137931,0.8065438134637082,45
False,0.7241379310344828,0.06896551724137931,0.8076532531026702,46
False,0.7413793103448276,0.06896551724137931,0.8088003008649869,47
False,0.7413793103448276,0.08620689655172414,0.8088003008649869,48
False,0.7413793103448276,0.10344827586206896,0.8088003008649869,49
False,0.7413793103448276,0.1206896551724138,0.8088003008649869,50
False,0.7413793103448276,0.13793103448275862,0.8088003008649869,51
False,0.7586206896551724,0.13793103448275862,0.8106807070327191,52
False,0.7758620689655172,0.13793103448275862,0.8149116209101166,53
False,0.7931034482758621,0.13793103448275862,0.8223204212109816,54
False,0.8103448275862069,0.13793103448275862,0.8292027077848816,55
False,0.8275862068965517,0.13793103448275862,0.833602858217375,56
False,0.8448275862068966,0.13793103448275862,0.8351259872132382,57
False,0.8620689655172413,0.13793103448275862,0.8406355772846936,58
False,0.8793103448275862,0.13793103448275862,0.8515043249341859,59
False,0.896551724137931,0.13793103448275862,0.8665663783377211,60
False,0.9137931034482759,0.13793103448275862,0.8807070327190675,61
False,0.9310344827586207,0.13793103448275862,0.8904287326062431,62
False,0.9482758620689655,0.13793103448275862,0.8952425723956376,63
False,0.9655172413793104,0.13793103448275862,0.8968785257615647,64
False,0.9655172413793104,0.15517241379310345,0.8968785257615647,65
False,0.9655172413793104,0.1724137931034483,0.8968785257615647,66
False,0.9827586206896551,0.1724137931034483,0.8985144791274917,67
True,1.0,0.1724137931034483,0.9000000000000001,68
