is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.034482758620689655,0.0,0.06861602106054908,1
False,0.06896551724137931,0.0,0.15823617901466716,2
False,0.10344827586206896,0.0,0.2481383978939451,3
False,0.13793103448275862,0.0,0.3359533659270402,4
False,0.1724137931034483,0.0,0.3957878901842798,5
False,0.20689655172413793,0.0,0.44804437758555843,6
False,0.2413793103448276,0.0,0.499830763444904,7
False,0.27586206896551724,0.0,0.5599285445656261,8
False,0.3103448275862069,0.0,0.6093080105302745,9
False,0.3448275862068966,0.0,0.6445280180518992,10
False,0.3793103448275862,0.0,0.6756487401278676,11
False,0.41379310344827586,0.0,0.6996803309514855,12
False,0.4482758620689655,0.0,0.7284881534411434,13
False,0.4827586206896552,0.0,0.7551147047762318,14
False,0.5172413793103449,0.0,0.7810455058292592,15
False,0.5344827586206896,0.017241379310344827,0.7865550959007147,16
False,0.5689655172413793,0.017241379310344827,0.8006769462203838,17
False,0.603448275862069,0.017241379310344827,0.8125235050770969,18
False,0.6206896551724138,0.034482758620689655,0.8177510342233926,19
False,0.6379310344827587,0.05172413793103448,0.8232794283565253,20
False,0.6551724137931034,0.06896551724137931,0.83364046634073,21
False,0.6896551724137931,0.06896551724137931,0.8480631816472362,22
False,0.7241379310344828,0.06896551724137931,0.8594208349003388,23
False,0.7586206896551724,0.06896551724137931,0.865964648364047,24
False,0.7931034482758621,0.06896551724137931,0.872094772470854,25
False,0.8275862068965517,0.06896551724137931,0.8778676194057918,26
False,0.8620689655172413,0.06896551724137931,0.8819481007897708,27
False,0.8793103448275862,0.08620689655172414,0.8830575404287329,28
False,0.8793103448275862,0.1206896551724138,0.8830575404287329,29
False,0.8793103448275862,0.15517241379310345,0.8830575404287329,30
False,0.896551724137931,0.1724137931034483,0.8847687100413691,31
False,0.9137931034482759,0.1896551724137931,0.8866491162091014,32
False,0.9137931034482759,0.22413793103448276,0.8866491162091014,33
False,0.9310344827586207,0.2413793103448276,0.8881346370816098,34
False,0.9482758620689655,0.25862068965517243,0.8897705904475368,35
False,0.9655172413793104,0.27586206896551724,0.8935502068446786,36
False,0.9827586206896551,0.29310344827586204,0.8983640466340731,37
True,1.0,0.3103448275862069,0.9000000000000001,38
