accumulated_pos,step,coverage_rate,repeated_coverage,algorithm
0.1281684843926288,0,0.06896551724137931,0.0,PPO
0.28004889056036103,1,0.13793103448275862,0.0,PPO
0.3697630688228657,2,0.1896551724137931,0.017241379310344827,PPO
0.39595712673937566,3,0.22413793103448276,0.05172413793103448,PPO
0.4062805566002256,4,0.2413793103448276,0.10344827586206896,PPO
0.4573147799924783,5,0.27586206896551724,0.13793103448275862,PPO
0.4949793155321549,6,0.29310344827586204,0.1896551724137931,PPO
0.5812523505077096,7,0.3448275862068966,0.20689655172413793,PPO
0.6063369687852576,8,0.3793103448275862,0.2413793103448276,PPO
0.6514479127491538,9,0.43103448275862066,0.25862068965517243,PPO
0.6690861226024821,10,0.4827586206896552,0.27586206896551724,PPO
0.6790146671681083,11,0.5172413793103449,0.3103448275862069,PPO
0.7046446032342987,12,0.5862068965517241,0.3103448275862069,PPO
0.7150056412185033,13,0.603448275862069,0.3620689655172414,PPO
0.7503760812335465,14,0.6379310344827587,0.39655172413793105,PPO
0.7503760812335465,15,0.6379310344827587,0.46551724137931033,PPO
0.7541556976306882,16,0.6551724137931034,0.5172413793103449,PPO
0.7774351259872133,17,0.7241379310344828,0.5172413793103449,PPO
0.7971041745016925,18,0.7586206896551724,0.5517241379310345,PPO
0.8061489281684845,19,0.7931034482758621,0.5862068965517241,PPO
0.8145167356148929,20,0.8275862068965517,0.6206896551724138,PPO
0.8220383602858218,21,0.8620689655172413,0.6551724137931034,PPO
0.8220383602858218,22,0.8620689655172413,0.7241379310344828,PPO
0.8271342610003761,23,0.8793103448275862,0.7758620689655172,PPO
0.8271342610003761,24,0.8793103448275862,0.8448275862068966,PPO
0.8271342610003761,25,0.8793103448275862,0.9137931034482759,PPO
0.8271342610003761,26,0.8793103448275862,0.9827586206896551,PPO
0.8271342610003761,27,0.8793103448275862,1.0517241379310345,PPO
0.8634072959759308,28,0.896551724137931,1.103448275862069,PPO
0.8634072959759308,29,0.896551724137931,1.1724137931034482,PPO
0.8634072959759308,30,0.896551724137931,1.2413793103448276,PPO
0.8806130124106807,31,0.9137931034482759,1.293103448275862,PPO
0.8806130124106807,32,0.9137931034482759,1.3620689655172413,PPO
0.8806130124106807,33,0.9137931034482759,1.4310344827586208,PPO
0.8920458819104926,34,0.9482758620689655,1.4655172413793103,PPO
0.8983640466340729,35,0.9827586206896551,1.5,PPO
0.8999999999999999,36,1.0,1.5517241379310345,PPO
0.1281684843926288,0,0.06896551724137931,0.0,PPO
0.28004889056036103,1,0.13793103448275862,0.0,PPO
0.3697630688228657,2,0.1896551724137931,0.017241379310344827,PPO
0.39595712673937566,3,0.22413793103448276,0.05172413793103448,PPO
0.4062805566002256,4,0.2413793103448276,0.10344827586206896,PPO
0.4573147799924783,5,0.27586206896551724,0.13793103448275862,PPO
0.4949793155321549,6,0.29310344827586204,0.1896551724137931,PPO
0.5812523505077096,7,0.3448275862068966,0.20689655172413793,PPO
0.6063369687852576,8,0.3793103448275862,0.2413793103448276,PPO
0.6514479127491538,9,0.43103448275862066,0.25862068965517243,PPO
0.6690861226024821,10,0.4827586206896552,0.27586206896551724,PPO
0.6790146671681083,11,0.5172413793103449,0.3103448275862069,PPO
0.7046446032342987,12,0.5862068965517241,0.3103448275862069,PPO
0.7150056412185033,13,0.603448275862069,0.3620689655172414,PPO
0.7503760812335465,14,0.6379310344827587,0.39655172413793105,PPO
0.7503760812335465,15,0.6379310344827587,0.46551724137931033,PPO
0.7541556976306882,16,0.6551724137931034,0.5172413793103449,PPO
0.7774351259872133,17,0.7241379310344828,0.5172413793103449,PPO
0.7971041745016925,18,0.7586206896551724,0.5517241379310345,PPO
0.8061489281684845,19,0.7931034482758621,0.5862068965517241,PPO
0.8145167356148929,20,0.8275862068965517,0.6206896551724138,PPO
0.8220383602858218,21,0.8620689655172413,0.6551724137931034,PPO
0.8220383602858218,22,0.8620689655172413,0.7241379310344828,PPO
0.8271342610003761,23,0.8793103448275862,0.7758620689655172,PPO
0.8271342610003761,24,0.8793103448275862,0.8448275862068966,PPO
0.8271342610003761,25,0.8793103448275862,0.9137931034482759,PPO
0.8271342610003761,26,0.8793103448275862,0.9827586206896551,PPO
0.8271342610003761,27,0.8793103448275862,1.0517241379310345,PPO
0.8634072959759308,28,0.896551724137931,1.103448275862069,PPO
0.8634072959759308,29,0.896551724137931,1.1724137931034482,PPO
0.8634072959759308,30,0.896551724137931,1.2413793103448276,PPO
0.8806130124106807,31,0.9137931034482759,1.293103448275862,PPO
0.8806130124106807,32,0.9137931034482759,1.3620689655172413,PPO
0.8806130124106807,33,0.9137931034482759,1.4310344827586208,PPO
0.8920458819104926,34,0.9482758620689655,1.4655172413793103,PPO
0.8983640466340729,35,0.9827586206896551,1.5,PPO
0.8999999999999999,36,1.0,1.5517241379310345,PPO
0.1281684843926288,0,0.06896551724137931,0.0,PPO
0.28004889056036103,1,0.13793103448275862,0.0,PPO
0.3697630688228657,2,0.1896551724137931,0.017241379310344827,PPO
0.39595712673937566,3,0.22413793103448276,0.05172413793103448,PPO
0.4062805566002256,4,0.2413793103448276,0.10344827586206896,PPO
0.4573147799924783,5,0.27586206896551724,0.13793103448275862,PPO
0.4949793155321549,6,0.29310344827586204,0.1896551724137931,PPO
0.5812523505077096,7,0.3448275862068966,0.20689655172413793,PPO
0.6063369687852576,8,0.3793103448275862,0.2413793103448276,PPO
0.6514479127491538,9,0.43103448275862066,0.25862068965517243,PPO
0.6690861226024821,10,0.4827586206896552,0.27586206896551724,PPO
0.6790146671681083,11,0.5172413793103449,0.3103448275862069,PPO
0.7046446032342987,12,0.5862068965517241,0.3103448275862069,PPO
0.7150056412185033,13,0.603448275862069,0.3620689655172414,PPO
0.7503760812335465,14,0.6379310344827587,0.39655172413793105,PPO
0.7503760812335465,15,0.6379310344827587,0.46551724137931033,PPO
0.7541556976306882,16,0.6551724137931034,0.5172413793103449,PPO
0.7774351259872133,17,0.7241379310344828,0.5172413793103449,PPO
0.7971041745016925,18,0.7586206896551724,0.5517241379310345,PPO
0.8061489281684845,19,0.7931034482758621,0.5862068965517241,PPO
0.8145167356148929,20,0.8275862068965517,0.6206896551724138,PPO
0.8220383602858218,21,0.8620689655172413,0.6551724137931034,PPO
0.8220383602858218,22,0.8620689655172413,0.7241379310344828,PPO
0.8271342610003761,23,0.8793103448275862,0.7758620689655172,PPO
0.8271342610003761,24,0.8793103448275862,0.8448275862068966,PPO
0.8271342610003761,25,0.8793103448275862,0.9137931034482759,PPO
0.8271342610003761,26,0.8793103448275862,0.9827586206896551,PPO
0.8271342610003761,27,0.8793103448275862,1.0517241379310345,PPO
0.8634072959759308,28,0.896551724137931,1.103448275862069,PPO
0.8634072959759308,29,0.896551724137931,1.1724137931034482,PPO
0.8634072959759308,30,0.896551724137931,1.2413793103448276,PPO
0.8806130124106807,31,0.9137931034482759,1.293103448275862,PPO
0.8806130124106807,32,0.9137931034482759,1.3620689655172413,PPO
0.8806130124106807,33,0.9137931034482759,1.4310344827586208,PPO
0.8920458819104926,34,0.9482758620689655,1.4655172413793103,PPO
0.8983640466340729,35,0.9827586206896551,1.5,PPO
0.8999999999999999,36,1.0,1.5517241379310345,PPO
0.1281684843926288,0,0.06896551724137931,0.0,PPO
0.28004889056036103,1,0.13793103448275862,0.0,PPO
0.3697630688228657,2,0.1896551724137931,0.017241379310344827,PPO
0.39595712673937566,3,0.22413793103448276,0.05172413793103448,PPO
0.4062805566002256,4,0.2413793103448276,0.10344827586206896,PPO
0.4573147799924783,5,0.27586206896551724,0.13793103448275862,PPO
0.4949793155321549,6,0.29310344827586204,0.1896551724137931,PPO
0.5812523505077096,7,0.3448275862068966,0.20689655172413793,PPO
0.6063369687852576,8,0.3793103448275862,0.2413793103448276,PPO
0.6514479127491538,9,0.43103448275862066,0.25862068965517243,PPO
0.6690861226024821,10,0.4827586206896552,0.27586206896551724,PPO
0.6790146671681083,11,0.5172413793103449,0.3103448275862069,PPO
0.7046446032342987,12,0.5862068965517241,0.3103448275862069,PPO
0.7150056412185033,13,0.603448275862069,0.3620689655172414,PPO
0.7503760812335465,14,0.6379310344827587,0.39655172413793105,PPO
0.7503760812335465,15,0.6379310344827587,0.46551724137931033,PPO
0.7541556976306882,16,0.6551724137931034,0.5172413793103449,PPO
0.7774351259872133,17,0.7241379310344828,0.5172413793103449,PPO
0.7971041745016925,18,0.7586206896551724,0.5517241379310345,PPO
0.8061489281684845,19,0.7931034482758621,0.5862068965517241,PPO
0.8145167356148929,20,0.8275862068965517,0.6206896551724138,PPO
0.8220383602858218,21,0.8620689655172413,0.6551724137931034,PPO
0.8220383602858218,22,0.8620689655172413,0.7241379310344828,PPO
0.8271342610003761,23,0.8793103448275862,0.7758620689655172,PPO
0.8271342610003761,24,0.8793103448275862,0.8448275862068966,PPO
0.8271342610003761,25,0.8793103448275862,0.9137931034482759,PPO
0.8271342610003761,26,0.8793103448275862,0.9827586206896551,PPO
0.8271342610003761,27,0.8793103448275862,1.0517241379310345,PPO
0.8634072959759308,28,0.896551724137931,1.103448275862069,PPO
0.8634072959759308,29,0.896551724137931,1.1724137931034482,PPO
0.8634072959759308,30,0.896551724137931,1.2413793103448276,PPO
0.8806130124106807,31,0.9137931034482759,1.293103448275862,PPO
0.8806130124106807,32,0.9137931034482759,1.3620689655172413,PPO
0.8806130124106807,33,0.9137931034482759,1.4310344827586208,PPO
0.8920458819104926,34,0.9482758620689655,1.4655172413793103,PPO
0.8983640466340729,35,0.9827586206896551,1.5,PPO
0.8999999999999999,36,1.0,1.5517241379310345,PPO
0.1281684843926288,0,0.06896551724137931,0.0,PPO
0.28004889056036103,1,0.13793103448275862,0.0,PPO
0.3697630688228657,2,0.1896551724137931,0.017241379310344827,PPO
0.39595712673937566,3,0.22413793103448276,0.05172413793103448,PPO
0.4062805566002256,4,0.2413793103448276,0.10344827586206896,PPO
0.4573147799924783,5,0.27586206896551724,0.13793103448275862,PPO
0.4949793155321549,6,0.29310344827586204,0.1896551724137931,PPO
0.5812523505077096,7,0.3448275862068966,0.20689655172413793,PPO
0.6063369687852576,8,0.3793103448275862,0.2413793103448276,PPO
0.6514479127491538,9,0.43103448275862066,0.25862068965517243,PPO
0.6690861226024821,10,0.4827586206896552,0.27586206896551724,PPO
0.6790146671681083,11,0.5172413793103449,0.3103448275862069,PPO
0.7046446032342987,12,0.5862068965517241,0.3103448275862069,PPO
0.7150056412185033,13,0.603448275862069,0.3620689655172414,PPO
0.7503760812335465,14,0.6379310344827587,0.39655172413793105,PPO
0.7503760812335465,15,0.6379310344827587,0.46551724137931033,PPO
0.7541556976306882,16,0.6551724137931034,0.5172413793103449,PPO
0.7774351259872133,17,0.7241379310344828,0.5172413793103449,PPO
0.7971041745016925,18,0.7586206896551724,0.5517241379310345,PPO
0.8061489281684845,19,0.7931034482758621,0.5862068965517241,PPO
