is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.06896551724137931,0.0,0.11385859345618654,1
False,0.13793103448275862,0.0,0.2583490033847311,2
False,0.20689655172413793,0.0,0.4111132004512975,3
False,0.27586206896551724,0.0,0.551109439638962,4
False,0.3448275862068966,0.0,0.6150808574652126,5
False,0.41379310344827586,0.0,0.6750658142158708,6
False,0.4827586206896552,0.0,0.711771342610004,7
False,0.5517241379310345,0.0,0.741876645355397,8
False,0.6206896551724138,0.0,0.7768522000752164,9
False,0.6724137931034483,0.017241379310344827,0.7941143286949982,10
False,0.7068965517241379,0.05172413793103448,0.8075028206092516,11
False,0.7241379310344828,0.10344827586206896,0.8224708537044002,12
False,0.7586206896551724,0.13793103448275862,0.8311583301993231,13
False,0.7931034482758621,0.1724137931034483,0.8357277171869124,14
False,0.8275862068965517,0.20689655172413793,0.8430989093644228,15
False,0.8448275862068966,0.25862068965517243,0.8473298232418203,16
False,0.8620689655172413,0.3103448275862069,0.8547386235426853,17
False,0.8793103448275862,0.3620689655172414,0.8616209101165853,18
False,0.896551724137931,0.41379310344827586,0.8741068070703273,19
False,0.9137931034482759,0.46551724137931033,0.8849755547198196,20
False,0.9310344827586207,0.5172413793103449,0.890485144791275,21
False,0.9482758620689655,0.5689655172413793,0.8948852952237685,22
False,0.9655172413793104,0.6206896551724138,0.8964084242196316,23
False,0.9655172413793104,0.6896551724137931,0.8964084242196316,24
False,0.9655172413793104,0.7586206896551724,0.8964084242196316,25
False,0.9655172413793104,0.8275862068965517,0.8964084242196316,26
False,0.9655172413793104,0.896551724137931,0.8964084242196316,27
False,0.9827586206896551,0.9482758620689655,0.8982888303873638,28
True,1.0,1.0,0.9000000000000001,29
