is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.06896551724137931,0.0,0.12540428732606243,1
False,0.13793103448275862,0.0,0.2775855584806318,2
False,0.20689655172413793,0.0,0.411320045129748,3
False,0.27586206896551724,0.0,0.5007521624670929,4
False,0.3448275862068966,0.0,0.5760436254230914,5
False,0.41379310344827586,0.0,0.6473110191801429,6
False,0.4827586206896552,0.0,0.7162467092892064,7
False,0.5517241379310345,0.0,0.7656449793155322,8
False,0.6206896551724138,0.0,0.8141218503196692,9
False,0.6896551724137931,0.0,0.8488153441143289,10
False,0.7413793103448276,0.017241379310344827,0.8607747273411059,11
False,0.7586206896551724,0.06896551724137931,0.8651748777735994,12
False,0.7931034482758621,0.10344827586206896,0.8683339601353895,13
False,0.8103448275862069,0.15517241379310345,0.869819481007898,14
False,0.8103448275862069,0.22413793103448276,0.869819481007898,15
False,0.8275862068965517,0.27586206896551724,0.8715306506205343,16
False,0.8620689655172413,0.3103448275862069,0.8772658894321175,17
False,0.896551724137931,0.3448275862068966,0.8864610755923281,18
False,0.9310344827586207,0.3793103448275862,0.8941519368183529,19
False,0.9655172413793104,0.41379310344827586,0.8970101541933059,20
True,1.0,0.4482758620689655,0.9000000000000001,21
