is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.06896551724137931,0.0,0.15797292215118466,1
False,0.13793103448275862,0.0,0.3513726965024445,2
False,0.20689655172413793,0.0,0.4830575404287326,3
False,0.27586206896551724,0.0,0.5755923279428357,4
False,0.3448275862068966,0.0,0.644396389620158,5
False,0.41379310344827586,0.0,0.6951109439638963,6
False,0.4827586206896552,0.0,0.7484768710041371,7
False,0.5517241379310345,0.0,0.7975366679202711,8
False,0.6206896551724138,0.0,0.8220759684091767,9
False,0.6896551724137931,0.0,0.8467092892064689,10
False,0.7586206896551724,0.0,0.8638585934561869,11
False,0.8103448275862069,0.017241379310344827,0.8707032719067321,12
False,0.8448275862068966,0.05172413793103448,0.8781120722075971,13
False,0.8620689655172413,0.10344827586206896,0.8815344114328698,14
False,0.896551724137931,0.13793103448275862,0.8847311019180145,15
False,0.9310344827586207,0.1724137931034483,0.8882474614516738,16
False,0.9482758620689655,0.22413793103448276,0.8920270778488155,17
False,0.9827586206896551,0.25862068965517243,0.8984768710041371,18
False,0.9827586206896551,0.3275862068965517,0.8984768710041371,19
False,0.9827586206896551,0.39655172413793105,0.8984768710041371,20
True,1.0,0.4482758620689655,0.9000000000000002,21
