,reward,steps,found
168,189199.04139249996,30,True
169,-193912.47442646936,12,False
170,200842.46601260648,15,True
171,194364.89064234632,11,True
172,191980.83120638705,11,True
173,194582.56539184003,13,True
174,191988.6049486864,16,True
175,194027.9277049562,12,True
176,190595.4852396051,13,True
177,192520.5138090374,11,True
178,195614.15033765172,24,True
179,196728.860462266,13,True
180,193029.92832215663,11,True
181,193614.54316159687,11,True
182,194235.19521956105,11,True
183,198019.2181054304,16,True
184,194490.98475625628,11,True
185,195501.8583827872,12,True
186,-183748.45200050352,22,True
187,194239.52066808855,14,True
188,194861.4366209489,11,True
189,194449.2100065492,11,True
190,196299.1982805591,12,True
191,195037.4144867544,16,True
192,198206.8998965704,14,True
193,197868.802133602,14,True
194,192337.6529913418,10,True
195,193399.9526238964,11,True
196,192337.6529913418,10,True
197,191168.6437408039,10,True
198,194449.2100065492,11,True
199,193500.7354155412,12,True
200,199515.5898062756,15,True
201,194838.34405025627,12,True
202,192640.29671828644,11,True
203,-197695.013078884,11,False
204,193864.70538128025,11,True
205,197111.3476183354,13,True
206,197813.68540649384,12,True
207,-197544.9842403677,13,False
208,193030.06687429125,11,True
209,192337.6529913418,10,True
210,190291.92678618585,29,True
211,194787.64575298564,15,True
212,194931.12715874985,18,True
213,199923.5990909465,15,True
214,197200.8488538029,14,True
215,197360.8896287411,20,True
216,194666.9216582765,12,True
217,192919.1887169425,11,True
218,191685.94361107345,11,True
219,192337.6529913418,10,True
220,194660.623432331,15,True
221,195075.87799917453,11,True
222,195956.7112680737,12,True
223,193864.70538128025,11,True
224,-196067.82128805816,13,False
225,195075.48938152523,11,True
226,196939.98717705815,13,True
227,192227.6192057295,23,True
228,196981.6624642714,13,True
229,194134.88144084768,13,True
230,-194369.7888116464,14,True
231,191569.30819796928,12,True
232,196939.93549507685,13,True
233,194449.2100065492,11,True
234,201346.0999412472,18,True
235,197674.90796787987,15,True
236,191951.78115692892,12,True
237,192913.20301319053,13,True
238,194490.98475625628,11,True
239,195933.8862999816,13,True
240,195506.7631051128,14,True
241,194364.53792778496,11,True
242,193712.68995240732,13,True
243,192890.5352291878,11,True
244,-194632.94723018576,13,False
245,194666.9237192947,12,True
246,195933.8862999816,13,True
247,-197695.013078884,11,False
248,-197565.31765609875,11,False
249,191751.9879316354,13,True
250,197186.93547725733,12,True
251,197069.6309178621,13,True
252,-198380.5177041529,11,False
253,194491.03643823764,11,True
254,194287.0984552164,12,True
255,191568.92180898917,13,True
256,193045.92621305748,12,True
257,-198461.12488106717,13,False
258,210552.9375761718,25,True
259,191296.4921353353,12,True
260,194235.19521956105,11,True
261,193702.59459917896,12,True
262,194235.19521956105,11,True
263,194026.92387221992,11,True
264,-188069.17077663224,34,False
265,194612.4039922618,12,True
266,194666.9216582765,12,True
267,194205.82054612183,15,True
268,194026.1808203153,11,True
269,196467.77345847327,19,True
270,192337.6529913418,10,True
271,194990.94758109204,23,True
272,195075.87799917453,11,True
273,191584.76617083204,11,True
274,192546.20648853248,12,True
275,197503.47934760572,15,True
276,192403.94670495825,12,True
277,192836.2770069505,13,True
278,192334.68409167355,11,True
279,194364.53792778496,11,True
280,193864.70538128025,11,True
281,193864.7570632616,11,True
282,193341.9442920365,21,True
283,192890.5352291878,11,True
284,191753.14836607288,10,True
285,-198380.5177041529,11,False
286,194949.04255305388,11,True
287,194969.56263892868,13,True
288,194599.44958484883,13,True
289,198058.35509775687,13,True
290,-194918.5767386982,12,False
291,192467.34841412707,10,True
292,192337.6529913418,10,True
293,192799.5166261466,11,True
294,-199966.0,9,False
295,194005.23910727655,13,True
296,194449.2100065492,11,True
297,193604.63064806067,11,True
298,193244.5310373878,14,True
299,194449.5108395267,11,True
300,-199966.0,9,False
301,191753.14836607288,10,True
302,194003.6504632414,12,True
303,193635.1259237959,13,True
304,194423.567358675,12,True
305,192334.68409167355,11,True
306,199616.30589627437,13,True
307,192760.8914883839,11,True
308,192337.6529913418,10,True
309,191786.97813368752,15,True
310,193864.70538128025,11,True
311,193864.70538128025,11,True
312,191751.64528088225,14,True
313,199925.0489250636,13,True
314,193399.9526238964,11,True
315,194490.98475625628,11,True
316,193299.04635941112,11,True
317,194990.81730276105,11,True
318,192202.0401311168,12,True
319,195956.7112680737,12,True
320,193709.0761938877,11,True
321,191819.4483079836,12,True
322,193383.96956943415,11,True
323,193614.54316159687,11,True
324,192337.6529913418,10,True
325,191569.30819796928,12,True
326,197242.57623551748,14,True
327,193399.9526238964,11,True
328,-197796.013078884,11,False
329,-180681.61734070609,20,False
330,192337.7046733232,10,True
331,194490.98475625628,11,True
332,193383.96956943415,11,True
333,194449.5108395267,11,True
334,199710.65613085096,13,True
335,193383.96956943415,11,True
336,202321.37642853343,19,True
337,196222.6118162044,12,True
338,192467.34841412707,10,True
339,199515.5899356764,15,True
340,193864.70538128025,11,True
341,193270.50857522548,11,True
342,-83331.57973936191,33,False
343,-197476.62648409247,12,False
344,192691.1647965936,19,True
345,193744.336793484,11,True
346,-199966.0,9,False
347,-194872.86130838256,13,False
348,193399.9526238964,11,True
349,201575.3292562636,20,True
350,192874.21655980303,11,True
351,194010.336729082,11,True
352,193013.7193498753,12,True
353,192337.6529913418,10,True
354,193604.63064806067,11,True
355,193399.9526238964,11,True
356,197228.6568440236,12,True
357,193765.1249630024,17,True
358,194856.2002477833,18,True
359,195437.525799335,19,True
360,196602.4308519884,12,True
361,194991.25780199416,11,True
362,195614.13932640085,24,True
363,194449.2100065492,11,True
364,193293.0219195737,13,True
365,193383.96956943415,11,True
366,195241.4732657724,11,True
367,196105.30385876464,13,True
368,191584.76617083204,11,True
369,202396.27042478343,17,True
370,197831.28655489293,20,True
371,-199836.30457721476,9,False
372,192337.6529913418,10,True
373,194449.2100065492,11,True
374,193613.26979863687,14,True
375,194235.06946130103,11,True
376,197720.79787470712,27,True
377,-199966.0,9,False
378,194449.2100065492,11,True
379,197057.26412026768,18,True
380,199180.62444843608,15,True
381,195075.48938152523,11,True
382,198404.83037367507,13,True
383,195672.97228852395,12,True
384,194490.98475625628,11,True
385,196236.52519274992,14,True
386,193797.2157340183,15,True
387,-192456.50732074468,17,False
388,188827.02757517324,15,True
389,191882.84378885807,10,True
390,192334.68409167355,11,True
391,194969.5592408841,13,True
392,196714.1301114325,13,True
393,192337.6529913418,10,True
394,194364.89064234632,11,True
395,191753.14836607288,10,True
396,191568.92180898917,13,True
397,194449.2100065492,11,True
398,192435.6255647989,11,True
399,192435.61869412212,11,True
400,-179175.1913555836,32,False
401,193529.64804668163,11,True
402,202873.9763812528,20,True
403,200859.6815587504,16,True
404,194657.5955960253,16,True
405,192337.6529913418,10,True
406,194010.336729082,11,True
407,195033.90694030345,12,True
408,-193888.83441467324,14,False
409,194190.5552843435,18,True
410,193529.64804668163,11,True
411,193270.30981293743,11,True
412,192890.5352291878,11,True
413,192337.6529913418,10,True
414,195672.97228852395,12,True
415,193864.70538128025,11,True
416,191652.14836607288,10,True
417,191753.14836607288,10,True
418,193399.9526238964,11,True
419,-197893.0193071783,12,False
420,-192298.77360409455,27,False
421,194490.98475625628,11,True
422,198056.8735976509,12,True
423,193529.64804668163,11,True
424,-281498.5754736411,39,False
425,201677.06798671943,15,True
426,195075.48938152523,11,True
427,194449.2100065492,11,True
428,195956.7112680737,12,True
429,194663.6639009244,14,True
430,192783.49330755885,13,True
431,194449.5108395267,11,True
432,193609.49577560983,17,True
433,192208.0092505379,10,True
434,193399.9526238964,11,True
435,194449.2100065492,11,True
436,193497.6951033853,13,True
437,194364.53792778496,11,True
438,-198997.6660702258,10,False
439,192337.6529913418,10,True
440,199325.3602569172,14,True
441,198058.35509775687,13,True
442,193864.70538128025,11,True
443,192337.6529913418,10,True
444,193864.70538128025,11,True
445,192435.6255647989,11,True
446,193383.96956943415,11,True
447,193744.3146976968,12,True
448,192419.5540576017,11,True
449,192337.6529913418,10,True
450,197186.93547725733,12,True
451,197069.6309178621,13,True
452,194969.56276832952,13,True
453,193864.70538128025,11,True
454,192337.6529913418,10,True
455,194969.56263892868,13,True
456,198934.70559617892,16,True
457,197398.82902865877,13,True
458,-180301.8129636981,31,False
459,-189649.9894410395,19,False
460,195943.9291105283,14,True
461,195576.8099428022,12,True
462,209703.89349750712,19,True
463,-183841.5170078337,20,False
464,194120.96045451652,11,True
465,195759.48432201712,13,True
466,204952.75503815283,18,True
467,193383.96956943415,11,True
468,193877.52654484264,13,True
469,200037.41259860736,17,True
470,196983.50597749912,17,True
471,193656.23229347056,11,True
472,-199966.0,9,False
473,194490.98475625628,11,True
474,193529.64804668163,11,True
475,193864.70538128025,11,True
476,195575.32192802997,11,True
477,192706.59185288651,13,True
478,192337.6529913418,10,True
479,195372.08689880872,12,True
480,197343.12361012187,12,True
481,-166184.33386260096,43,False
482,195965.50741281672,16,True
483,-197792.013078884,12,False
484,195605.88302954123,14,True
485,193864.70538128025,11,True
486,192419.5540576017,11,True
487,199515.5898062756,15,True
488,194969.56263892868,13,True
489,193399.9526238964,11,True
490,191882.84378885807,10,True
491,191753.14836607288,10,True
492,195538.6080888225,19,True
493,193399.9526238964,11,True
494,193475.0835372596,11,True
495,-198113.08973577092,14,False
496,195075.48938152523,11,True
497,192337.6529913418,10,True
498,193709.0761938877,11,True
499,214613.92900736097,33,True
500,192334.68409167355,11,True
501,-194694.36144274788,12,False
502,193293.0219195737,13,True
503,191753.14836607288,10,True
504,191882.84378885807,10,True
505,193399.9526238964,11,True
506,194657.5955960253,16,True
507,192337.6529913418,10,True
508,200308.3604841091,19,True
509,-197561.3707278004,12,False
510,191753.14836607288,10,True
511,195099.2546636694,13,True
512,194490.98475625628,11,True
513,201718.8716936973,15,True
514,193864.70538128025,11,True
515,194990.81730276105,11,True
516,193529.899420796,11,True
517,195998.31289084387,12,True
518,195011.8175472381,12,True
519,-198275.4660221716,12,False
520,193332.81776097664,13,True
521,195075.87799917453,11,True
522,-197695.013078884,11,False
523,194723.38017381143,19,True
524,196287.97239866527,14,True
525,193604.63064806067,11,True
526,194666.9216582765,12,True
527,194657.5955960253,16,True
528,194449.5108395267,11,True
529,198644.69625010813,38,True
530,192403.94670495825,12,True
531,196278.3031511263,14,True
532,191882.84378885807,10,True
533,194449.2100065492,11,True
534,191439.26832123444,13,True
535,190552.06536722108,16,True
536,194449.2100065492,11,True
537,194449.2100065492,11,True
538,191750.13578360176,11,True
539,203779.21622879597,16,True
540,198770.4501808066,16,True
541,-197532.7172400457,12,False
542,194660.623432331,15,True
543,192337.6529913418,10,True
544,191923.12766917425,12,True
545,195075.87799917453,11,True
546,193485.01224277267,11,True
547,196560.1122080717,13,True
548,192337.6529913418,10,True
549,199340.0203625933,13,True
550,191753.14836607288,10,True
551,193864.70538128025,11,True
552,193030.06687429125,11,True
553,191597.51917868035,10,True
554,-182328.5903952444,26,False
555,193529.64804668163,11,True
556,193399.9526238964,11,True
557,193864.7570632616,11,True
558,194449.2100065492,11,True
559,192122.09353439743,13,True
560,194990.81730276105,11,True
561,197186.93547725733,12,True
562,192337.6529913418,10,True
563,191309.85616776775,14,True
564,193693.18950043,16,True
565,195075.87799917453,11,True
566,194287.0984552164,12,True
567,193399.9526238964,11,True
568,191545.05521945196,16,True
569,194595.56442424245,16,True
570,195372.21287109907,12,True
571,193020.3463555421,11,True
572,194663.6639009244,14,True
573,191597.51917868035,10,True
574,192182.0238039493,10,True
575,194241.0321518673,11,True
576,193048.8841397277,11,True
577,191951.78115692892,12,True
578,195075.48938152523,11,True
579,194969.56263892868,13,True
580,197186.93547725733,12,True
581,-198246.832550089,12,False
582,192337.6529913418,10,True
583,194490.98475625628,11,True
584,194287.0984552164,12,True
585,199135.76466144295,15,True
586,195576.8099428022,12,True
587,193614.54316159687,11,True
588,195075.48938152523,11,True
589,194761.5396239857,12,True
590,194969.56263892868,13,True
591,192334.68409167355,11,True
592,191948.8793521376,13,True
593,196835.9053917572,13,True
594,202138.75105309323,14,True
595,197813.16146929248,12,True
596,195576.8099428022,12,True
597,193864.70538128025,11,True
598,194045.92983110005,11,True
599,195237.4010324526,21,True
600,192248.34551266587,15,True
601,191951.78115692892,12,True
602,193399.9526238964,11,True
603,194676.96054175863,13,True
604,198100.00649676396,13,True
605,193332.81776097664,13,True
606,194449.2100065492,11,True
607,195334.8643507849,12,True
608,191575.69546863943,14,True
609,-186159.36468540647,27,False
610,196639.1104153756,13,True
611,193973.5544067078,14,True
612,203913.40075162932,18,True
613,194155.87624310056,11,True
614,197943.3808292791,12,True
615,194949.04255305388,11,True
616,193864.70538128025,11,True
617,-197695.013078884,11,False
618,193159.8321682151,11,True
619,196914.7300583289,16,True
620,194989.32527367608,14,True
621,194449.2100065492,11,True
622,194026.1808203153,11,True
623,193399.9526238964,11,True
624,193029.99485352507,11,True
625,197316.73978498945,12,True
626,197483.75117143212,17,True
627,194479.6265093853,16,True
628,-182727.15851475575,22,False
629,193699.34023987147,14,True
630,192176.10320590503,12,True
631,192337.6529913418,10,True
632,192290.96539291705,13,True
633,196873.02911484576,13,True
634,194235.06946130103,11,True
635,194969.55237020736,13,True
636,195141.4409492572,12,True
637,-178393.02908284953,29,False
638,195563.86199824183,13,True
639,191753.14836607288,10,True
640,192337.6529913418,10,True
641,197830.81784657377,16,True
642,193604.682330042,11,True
643,-198074.79870058643,11,False
644,194490.98475625628,11,True
645,199924.5249878622,13,True
646,195075.48938152523,11,True
647,191753.14836607288,10,True
648,195672.97228852395,12,True
649,188922.53740088583,16,True
650,194861.5623792089,11,True
651,191793.48531809065,12,True
652,195099.24779299265,13,True
653,196428.8937033444,12,True
654,192799.46494416523,11,True
655,194586.9744303157,18,True
656,202077.60962556375,14,True
657,193754.35967593009,13,True
658,192706.59185288651,13,True
659,197946.0392145385,13,True
660,194449.2100065492,11,True
661,191753.20004805425,10,True
662,200037.41259860736,17,True
663,193399.9526238964,11,True
664,194957.1035779686,18,True
665,194490.98475625628,11,True
666,195672.97228852395,12,True
667,196344.0235202053,13,True
668,194235.06946130103,11,True
669,194449.5108395267,11,True
670,192650.45682070524,11,True
671,192422.7097747418,12,True
672,194742.139769504,12,True
673,-197796.013078884,11,False
674,193854.98486253107,11,True
675,192717.48229584703,10,True
676,191753.14836607288,10,True
677,193529.64804668163,11,True
678,-81174.70711847978,72,False
679,197473.7805886738,13,True
680,193864.70538128025,11,True
681,193399.9526238964,11,True
682,192219.34858961485,16,True
683,194235.19521956105,11,True
684,195056.59448331324,12,True
685,-192863.16999803152,15,False
686,200782.5523338387,16,True
687,199384.37148364543,14,True
688,195933.8862999816,13,True
689,193364.96863609992,14,True
690,192419.5540576017,11,True
691,192337.6529913418,10,True
692,196677.6459557987,21,True
693,196602.4308519884,12,True
694,-79558.22289861258,44,False
695,193399.9526238964,11,True
696,193399.9526238964,11,True
697,196236.5168819358,14,True
698,-198166.1065198006,11,False
699,192916.2307902722,12,True
700,191584.76617083204,11,True
701,-193615.9356795604,13,True
702,196088.23357806288,15,True
703,194449.2100065492,11,True
704,191423.65069732096,13,True
705,194990.81730276105,11,True
706,193020.3463555421,11,True
707,191753.14836607288,10,True
708,193159.8321682151,11,True
709,191753.14836607288,10,True
710,199947.787882622,16,True
711,192913.2028837897,13,True
712,195372.08689880872,12,True
713,194449.5108395267,11,True
714,194758.58927977792,16,True
715,194026.1808203153,11,True
716,191439.6292721996,12,True
717,190800.76622356608,18,True
718,-199832.3562591961,10,False
719,194969.60544190905,13,True
720,197228.6568440236,12,True
721,193383.96956943415,11,True
722,-6049.219089781784,12,True
723,193399.9526238964,11,True
724,193864.70538128025,11,True
725,194041.33512268643,17,True
726,194026.1808203153,11,True
727,192337.6529913418,10,True
728,193029.92832215663,11,True
729,194364.53792778496,11,True
730,-192346.96409743043,30,False
731,194449.2100065492,11,True
732,191370.35016189932,11,True
733,197187.4594144587,12,True
734,194010.336729082,11,True
735,192337.6529913418,10,True
736,195802.6677113092,12,True
737,194141.91683072364,15,True
738,196602.4308519884,12,True
739,191753.14836607288,10,True
740,193497.6951033853,13,True
741,193822.91491459875,13,True
742,192262.67309336335,10,True
743,-193872.4905606343,35,False
744,200551.27483315367,13,True
745,-193892.7842606664,13,False
746,195554.06116530416,13,True
747,191820.24175746483,19,True
748,198509.5284947868,15,True
749,-191090.19369211796,15,False
750,195056.59448331324,12,True
751,190769.6178047592,11,True
752,195075.87799917453,11,True
753,196983.4459053665,20,True
754,193497.6951033853,13,True
755,202814.30568623292,16,True
756,-197886.5375792005,12,False
757,-182532.231860401,25,False
758,193529.64804668163,11,True
759,196939.93549507685,13,True
760,203778.71163677337,16,True
761,191753.14836607288,10,True
762,194969.5606288257,13,True
763,192337.6529913418,10,True
764,193383.96956943415,11,True
765,195672.97228852395,12,True
766,-190026.8423980897,20,False
767,-199966.0,9,False
768,194499.6396195292,19,True
769,194990.81730276105,11,True
770,192533.24547004208,13,True
771,195933.8862999816,13,True
772,203885.96530302943,19,True
773,197186.93547725733,12,True
774,194157.79858030705,16,True
775,199515.57953755432,15,True
776,193413.38875652268,15,True
777,195037.4144867544,16,True
778,202461.69558666507,21,True
779,195576.8099428022,12,True
780,193702.59799722352,12,True
781,-199966.0,9,False
782,192650.1655490198,11,True
783,-199617.87593566687,10,False
784,196981.71553597305,13,True
785,196938.319959824,13,True
786,-197294.80134941504,13,False
787,194969.55237020736,13,True
788,-199966.0,9,False
789,194666.9216582765,12,True
790,193399.9526238964,11,True
791,191882.84378885807,10,True
792,193656.3462492673,11,True
793,192717.48229584703,10,True
794,194449.2100065492,11,True
795,201587.47671502372,14,True
796,191753.14836607288,10,True
797,192334.68409167355,11,True
798,194449.2100065492,11,True
799,196602.4308519884,12,True
800,195051.2550986813,19,True
801,192337.6529913418,10,True
802,194490.98475625628,11,True
803,194790.31885511623,15,True
804,-197691.013078884,12,False
805,192337.6529913418,10,True
806,193424.1814787105,16,True
807,195985.6506066953,14,True
808,197186.93547725733,12,True
809,192602.1966501801,15,True
810,197186.93547725733,12,True
811,195283.82149394264,16,True
812,197228.6568440236,12,True
813,195998.31289084387,12,True
814,-198738.32690663665,10,False
815,192706.59185288651,13,True
816,197795.56600138472,15,True
817,-188774.2279627292,18,False
818,194026.1808203153,11,True
819,211949.58709653365,26,True
820,199310.90838406672,15,True
821,193159.8321682151,11,True
822,193475.0835372596,11,True
823,198206.8998965704,14,True
824,194449.2100065492,11,True
825,192315.7431222723,11,True
826,194579.20626231196,11,True
827,193399.9526238964,11,True
828,193293.07360155505,13,True
829,193864.70538128025,11,True
830,194449.5108395267,11,True
831,194618.93311929103,15,True
832,-93790.12376591322,28,False
833,193670.91551393943,13,True
834,193670.91551393943,13,True
835,192942.7270654941,14,True
836,195672.97228852395,12,True
837,191753.14836607288,10,True
838,193842.33230349096,13,True
839,-174262.88702444278,32,False
840,195673.0239705053,12,True
841,192685.97001410447,11,True
842,-98345.59604934488,29,False
843,191819.4483079836,12,True
844,194666.9216582765,12,True
845,192890.5352291878,11,True
846,207420.05435595984,22,True
847,-189191.1643189411,25,False
848,200479.91346732853,15,True
849,191000.2647201612,11,True
850,193484.9168779885,11,True
851,194589.72723552995,13,True
852,193984.4572491653,11,True
853,194010.336729082,11,True
854,193399.9526238964,11,True
855,193877.52654484264,13,True
856,204641.36362074997,18,True
857,194364.53792778496,11,True
858,192403.94670495825,12,True
859,205605.71451596907,21,True
860,-197695.013078884,11,False
861,195672.97228852395,12,True
862,195615.5511717606,14,True
863,194666.9216582765,12,True
864,199325.3602569172,14,True
865,194025.00161262316,14,True
866,192919.1887169425,11,True
867,193399.9526238964,11,True
868,-192921.78763304304,14,False
869,197524.0505034872,28,True
870,194861.5623792089,11,True
871,196639.1104153756,13,True
872,191594.52266621435,11,True
873,193293.0219195737,13,True
874,194932.9970792333,12,True
875,192334.68409167355,11,True
876,191882.84378885807,10,True
877,194370.70395313183,11,True
878,194696.1564536657,17,True
879,189406.9925129829,13,True
880,198056.8735976509,12,True
881,194449.2100065492,11,True
882,193529.64804668163,11,True
883,191753.14836607288,10,True
884,194969.56276832952,13,True
885,194418.41595306675,14,True
886,193400.0043058777,11,True
887,199195.59281336569,14,True
888,192634.28740507265,13,True
889,194449.2100065492,11,True
890,195575.32192802997,11,True
891,-64515.09489692186,55,False
892,194449.2100065492,11,True
893,202476.2905024641,16,True
894,193020.3463555421,11,True
895,-199966.0,9,False
896,191439.26832123444,13,True
897,194969.56276832952,13,True
898,192570.1702716308,17,True
899,192017.82516577176,15,True
900,192337.6529913418,10,True
901,-191713.9502188171,36,False
902,192337.6529913418,10,True
903,192467.34841412707,10,True
904,193255.6998478484,17,True
905,195470.71019325507,14,True
906,192251.3480407657,12,True
907,197252.61902023343,15,True
908,194026.1808203153,11,True
909,187196.389695738,16,True
910,194969.56276832952,13,True
911,194449.2100065492,11,True
912,192337.6529913418,10,True
913,195274.67502840023,24,True
914,192334.68409167355,11,True
915,194969.56263892868,13,True
916,190997.2613398039,12,True
917,-198965.0223294219,11,False
918,192520.56549101876,11,True
919,195485.34404373995,21,True
920,194708.6383587497,12,True
921,193399.9526238964,11,True
922,193270.4802372621,11,True
923,192337.6529913418,10,True
924,195075.48938152523,11,True
925,193864.70538128025,11,True
926,194990.81730276105,11,True
927,197242.57623551748,14,True
928,193529.64804668163,11,True
929,192890.5352291878,11,True
930,197372.26138958143,14,True
931,194708.648627471,12,True
932,194979.60544947532,14,True
933,193563.57326854757,16,True
934,193842.33230349096,13,True
935,-8919.616953143923,14,True
936,192132.9776705781,10,True
937,193399.9526238964,11,True
938,193020.1301900678,11,True
939,194708.648627471,12,True
940,190510.6306749657,15,True
941,192049.7827798037,13,True
942,192337.6529913418,10,True
943,194676.96054175863,13,True
944,193117.87606760132,13,True
945,192014.66342742796,13,True
946,-194369.7888116464,14,False
947,195605.82539960096,14,True
948,197813.16146929248,12,True
949,195682.8204753484,12,True
950,194348.54413594573,12,True
951,194449.2100065492,11,True
952,192844.23715692744,11,True
953,193864.70538128025,11,True
954,193614.8723325377,11,True
955,192717.48229584703,10,True
956,-179269.96177277144,31,False
957,193033.43559210747,14,True
958,194008.6647257132,16,True
959,190209.59196053777,15,True
960,197186.93547725733,12,True
961,192435.6255647989,11,True
962,192334.68409167355,11,True
963,194979.60544947532,14,True
964,191753.14836607288,10,True
965,191750.13578360176,11,True
966,195056.59448331324,12,True
967,-197666.31765609875,11,False
968,-172928.78106865854,35,False
969,197343.12361012187,12,True
970,194287.0984552164,12,True
971,194490.98475625628,11,True
972,196939.93549507685,13,True
973,192337.6529913418,10,True
974,-199247.85163392717,10,False
975,193854.98486253107,11,True
976,191975.42566681944,15,True
977,190997.37416178363,12,True
978,192023.81749725604,13,True
979,193399.9526238964,11,True
980,194449.2100065492,11,True
981,192274.30435387464,12,True
982,194014.95531963292,13,True
983,193604.63064806067,11,True
984,194010.336729082,11,True
985,191822.12766917425,12,True
986,192419.5540576017,11,True
987,194622.7468737779,15,True
988,200550.75089595237,13,True
989,194364.53792778496,11,True
990,194208.8546984407,14,True
991,197343.24936838192,12,True
992,194500.71817124428,14,True
993,192337.6529913418,10,True
994,-198868.0223294219,10,False
