,reward,steps,found
1926,-207933.6096613905,44,False
1927,177300.81890612954,23,True
1928,191598.2227098173,10,True
1929,188027.1913389384,15,True
1930,187150.59276731545,16,True
1931,191766.66046489537,10,True
1932,191370.6537563941,10,True
1933,179676.41184248854,21,True
1934,176900.43115294204,24,True
1935,190762.66693082984,12,True
1936,-206118.20913774657,41,False
1937,186616.9419766734,16,True
1938,190219.5381090857,13,True
1939,-209312.913038788,46,False
1940,190491.5313888156,12,True
1941,191236.55395480784,11,True
1942,171970.28927069693,27,True
1943,177807.52170782682,23,True
1944,189366.05114261527,14,True
1945,-202219.0457231605,24,False
1946,185088.9438483546,17,True
1947,191588.21609892865,10,True
1948,190573.242333135,11,True
1949,190150.73119794877,13,True
1950,175933.7096832607,24,True
1951,188765.6966742356,15,True
1952,164332.47561647004,32,True
1953,189635.09033353653,13,True
1954,182935.93351130813,19,True
1955,190617.96291208663,12,True
1956,178517.7902381027,22,True
1957,-221398.9517735215,78,False
1958,192035.0,9,True
1959,184294.9137882229,18,True
1960,190793.15823876197,12,True
1961,190888.74824507933,11,True
1962,-205800.35288721672,44,False
1963,-206758.5213530324,39,False
1964,-109332.03288006793,90,False
1965,191759.04628257005,10,True
1966,189746.35640431647,14,True
1967,190155.2533269214,13,True
1968,189908.6950133141,13,True
1969,124064.13088186404,62,True
1970,190953.33325053,12,True
1971,188653.14807926305,15,True
1972,184804.00445947805,18,True
1973,186018.664157196,17,True
1974,188390.78567521655,15,True
1975,189057.84933505065,14,True
1976,188752.82285379327,15,True
1977,184855.30564079163,17,True
1978,174470.01608884303,25,True
1979,190743.1694173618,12,True
1980,190201.20493511343,13,True
1981,190712.0741546568,12,True
1982,173179.6216869286,26,True
1983,166327.0967627942,31,True
1984,191316.8148043501,11,True
1985,191598.2227098173,10,True
1986,-206640.9197646043,36,False
1987,171446.75419241114,27,True
1988,182479.72017558265,19,True
1989,179130.6950146721,22,True
1990,161781.82264565502,34,True
1991,179726.17511290434,21,True
1992,191544.95514000213,10,True
1993,182726.51752252152,19,True
1994,178492.48462502568,22,True
1995,190195.66958601063,13,True
1996,190570.34504131545,12,True
1997,168964.41303875408,29,True
1998,189409.277233536,14,True
1999,171363.60652520997,27,True
2000,190234.9992436235,13,True
2001,191745.5684717148,10,True
2002,170319.97231196536,28,True
2003,191544.95514000213,10,True
2004,190680.90875207787,12,True
2005,-204919.09665537075,33,False
2006,187481.18154544363,16,True
2007,185122.97956080612,17,True
2008,185394.2896421908,17,True
2009,154854.99295175026,39,True
2010,192035.0,9,True
2011,188800.5987500692,14,True
2012,-206751.10706209915,38,False
2013,187890.71983261564,16,True
2014,149424.01322846307,43,True
2015,187629.13306357025,15,True
2016,191097.75399799345,11,True
2017,-204952.47875319287,33,False
2018,191759.04628257005,10,True
2019,188154.89652349363,15,True
2020,170304.43502678996,28,True
2021,190697.62519322036,12,True
2022,190787.5145943323,12,True
2023,191598.2227098173,10,True
2024,190274.78900258345,13,True
2025,186377.72462809624,17,True
2026,190579.3551665613,12,True
2027,190939.89437489383,12,True
2028,191374.12495636076,10,True
2029,175899.37270186117,24,True
2030,173044.01204599728,26,True
2031,191544.95514000213,10,True
2032,-203090.0724622855,28,False
2033,191164.04962868732,11,True
2034,189937.97727312896,13,True
2035,174223.8744298187,26,True
2036,184886.7324389375,18,True
2037,183078.9560010943,19,True
2038,190992.75933086785,11,True
2039,191544.95514000213,10,True
2040,191305.44242067813,11,True
2041,186727.79482376715,16,True
2042,190193.38417676304,12,True
2043,177691.59740046324,22,True
2044,187872.60043013672,15,True
2045,190999.42429330933,11,True
2046,189875.46472541871,14,True
2047,180175.72327026803,21,True
2048,187160.20437017063,16,True
2049,-204661.5213530324,33,False
2050,191019.3639932228,11,True
2051,146368.28916305111,45,True
2052,186350.0782398157,17,True
2053,183024.84740665767,19,True
2054,189925.49670415613,13,True
2055,186265.3278394783,16,True
2056,184674.3934144008,17,True
2057,189175.48929308183,14,True
2058,191424.47129108463,11,True
2059,191166.82012995653,11,True
2060,190567.4106428815,12,True
2061,180686.7324389375,21,True
2062,191977.4825544457,10,True
2063,-205595.3671002173,35,False
2064,191756.65385400667,10,True
2065,189732.8548409992,13,True
2066,190662.98950720867,12,True
2067,191301.17021963693,11,True
2068,188009.2601988891,15,True
2069,190749.37356090036,12,True
2070,191589.09002826983,10,True
2071,176280.31986870832,24,True
2072,191277.77879568544,11,True
2073,161861.38188522554,34,True
2074,179452.393979409,21,True
2075,188340.1713654392,15,True
2076,190824.27950679616,12,True
2077,186509.67382470125,16,True
2078,187967.62732501148,15,True
2079,185050.40196048983,17,True
2080,182250.47879135187,19,True
2081,190727.2351784875,12,True
2082,187694.75433474252,16,True
2083,192249.09114256792,9,True
2084,190881.46188044097,11,True
2085,180880.30668753028,20,True
2086,190964.03082786372,11,True
2087,191759.04628257005,10,True
2088,184531.4876209281,17,True
2089,187692.68226387023,15,True
2090,190933.87646621148,11,True
2091,189032.33886494243,14,True
2092,184850.89390529096,17,True
2093,189489.3169011514,14,True
2094,175761.5769094244,24,True
2095,-202038.4942506711,24,False
2096,165816.7855984972,31,True
2097,189910.7026339422,14,True
2098,185818.9057357825,17,True
2099,191227.10130652663,11,True
2100,190237.0056564574,12,True
2101,179945.14419255452,21,True
2102,182820.75037822145,19,True
2103,187780.88110530784,15,True
2104,191781.8870707934,10,True
2105,191642.357598085,10,True
2106,192035.0,9,True
2107,186110.67216617108,17,True
2108,190176.57338722717,13,True
2109,187906.73420472984,16,True
2110,-198206.55609749933,13,False
2111,191620.55241020053,11,True
2112,159286.82367534138,36,True
2113,174285.63517887535,25,True
2114,192035.0,9,True
2115,190647.3269550329,12,True
2116,187462.73175065915,16,True
2117,186512.27709649116,16,True
2118,186683.46948663107,16,True
2119,180328.60958138644,21,True
2120,191068.10371529957,11,True
2121,190411.62747575343,12,True
2122,191129.23757586573,11,True
2123,190218.7873918647,13,True
2124,176531.06101458627,24,True
2125,163494.03957178854,33,True
2126,-199051.06125414715,11,False
2127,191544.95514000213,10,True
2128,179512.76914571723,21,True
2129,192035.0,9,True
2130,191441.49311393124,11,True
2131,190815.4772626282,12,True
2132,163137.81735945324,33,True
2133,174979.9151633491,24,True
2134,190755.60762711463,12,True
2135,191584.7448989621,10,True
2136,191598.2227098173,10,True
2137,191793.63740309,10,True
2138,191227.10130652663,11,True
2139,189189.84008362575,14,True
2140,189097.933357774,15,True
2141,173306.64126852108,26,True
2142,173003.442386166,26,True
2143,191187.2348053021,11,True
2144,190412.1706792377,13,True
2145,177155.83971849584,23,True
2146,190830.565264556,12,True
2147,188818.1403159929,15,True
2148,190721.34116244983,12,True
2149,-224683.65787778152,90,False
2150,191430.9841667145,11,True
2151,172137.679334892,27,True
2152,191755.57508260343,10,True
2153,190966.42971666504,12,True
2154,189841.32411527965,13,True
2155,190238.26061042064,13,True
2156,191075.87219325607,11,True
2157,187566.0259140917,16,True
2158,175159.96653659752,25,True
2159,190430.51128488567,12,True
2160,187542.98927827732,16,True
2161,-205488.69116939095,36,False
2162,190738.9006332461,12,True
2163,190391.527663206,13,True
2164,191441.4931139312,11,True
2165,191269.6537563941,10,True
2166,184669.8182702204,17,True
2167,178386.4058599961,22,True
2168,149570.11129837576,43,True
2169,191755.57508260343,10,True
2170,189739.8724503008,14,True
2171,156900.1492372873,38,True
2172,187864.2647479917,15,True
2173,186613.3532031216,16,True
2174,173457.66354714255,26,True
2175,192035.0,9,True
2176,187760.26839384003,15,True
2177,173211.53485929445,26,True
2178,187470.5046293743,15,True
2179,191192.45830258064,11,True
2180,187299.576172548,15,True
2181,187530.88284134588,16,True
2182,183669.79218512995,18,True
2183,191434.37741817636,11,True
2184,192035.0,9,True
2185,177997.33521489348,23,True
2186,191217.3171985025,11,True
2187,185089.48330674632,17,True
2188,-205642.12656959827,35,False
2189,177401.81890612954,23,True
2190,191164.04962868732,11,True
2191,191199.77848597837,11,True
2192,188160.4176448747,15,True
2193,183401.9046054328,19,True
2194,164253.8542542352,32,True
2195,-204611.66513937828,35,False
2196,191561.65213638428,11,True
2197,182321.78316815084,19,True
2198,185735.93351130813,17,True
2199,177709.3544897405,23,True
2200,191755.57508260343,10,True
2201,191541.48394003557,10,True
2202,190615.182934637,12,True
2203,-212854.86903968436,54,False
2204,-202685.16555089597,26,False
2205,191541.48394003557,10,True
2206,183797.5300473116,18,True
2207,175004.96700223387,25,True
2208,-209140.95346346943,46,False
2209,191370.6537563941,10,True
2210,177276.54465104776,23,True
2211,166496.73983219723,31,True
2212,145862.45757057774,46,True
2213,180151.4967303208,21,True
2214,191090.75418361105,11,True
2215,184895.79771218772,18,True
2216,191595.83028125396,10,True
2217,191544.95514000213,10,True
2218,146205.8772134338,46,True
2219,185723.27953947385,17,True
2220,191351.8365630608,11,True
2221,191167.12102961185,11,True
2222,191202.90778281275,11,True
2223,165318.70935468344,32,True
2224,188036.1494071115,15,True
2225,182210.55326695243,19,True
2226,191969.6662251714,10,True
2227,191167.12102961185,11,True
2228,182036.9403364971,20,True
2229,189940.2514084493,13,True
2230,191084.9159309401,11,True
2231,168931.5754341765,29,True
2232,-204726.11759278885,35,False
2233,191028.4886074554,11,True
2234,190997.71536943977,12,True
2235,191544.95514000213,10,True
2236,188407.30883060905,15,True
2237,191796.4436129666,10,True
2238,178499.35667181536,22,True
2239,192253.4362718757,9,True
2240,191039.856525134,11,True
2241,191798.83604153,10,True
2242,162719.79446076747,33,True
2243,181100.19429941056,20,True
2244,-207932.1110499469,42,False
2245,163470.47222406993,33,True
2246,171020.8180903861,27,True
2247,188475.55025711915,15,True
2248,191598.2227098173,10,True
2249,187283.36381395248,16,True
2250,191756.65385400667,10,True
2251,176404.54332772546,23,True
2252,179622.54094081678,21,True
2253,144245.12844901625,47,True
2254,191005.690264398,11,True
2255,181662.47815540544,20,True
2256,186713.06386293808,16,True
2257,184507.3544897405,18,True
2258,172653.19413669754,27,True
2259,180585.95647513264,21,True
2260,191786.31010852064,10,True
2261,190950.5094450856,12,True
2262,191755.57508260343,10,True
2263,154381.98479487954,40,True
2264,190287.4397805395,13,True
2265,163203.3677969032,33,True
2266,190316.07298505347,12,True
2267,191759.04628257005,10,True
2268,-215038.8750261466,67,False
2269,192035.0,9,True
2270,191541.48394003557,10,True
2271,185232.83873627865,17,True
2272,191745.5684717148,10,True
2273,182720.9554915752,19,True
2274,191753.18265404008,10,True
2275,158123.4196059373,37,True
2276,165981.82299814196,31,True
2277,191092.32916217003,11,True
2278,183988.84149925536,18,True
2279,152518.69188507515,41,True
2280,190610.59411184397,12,True
2281,186711.6136951074,16,True
2282,187050.23788088368,16,True
2283,190186.1490209454,13,True
2284,170160.7452505351,28,True
2285,191285.5292626528,11,True
2286,180903.83693789857,20,True
2287,-210841.18199622395,55,False
2288,-198232.88445024585,14,False
2289,189289.4004823728,14,True
2290,189500.2715026511,14,True
2291,190329.53945230512,13,True
2292,191756.65385400667,10,True
2293,191378.14077125528,11,True
2294,164343.5541123928,32,True
2295,190020.97718224805,13,True
2296,183362.6632425185,18,True
2297,191589.09002826983,10,True
2298,190604.5031299539,12,True
2299,190762.66195610465,12,True
2300,189409.52618361707,14,True
2301,185391.81191397272,17,True
2302,180195.9137882229,21,True
2303,-219088.3765791129,71,False
2304,191755.57508260343,10,True
2305,179118.7609783871,22,True
2306,190375.6109631288,12,True
2307,-198811.1221748144,11,False
2308,191380.6603672828,10,True
2309,190237.13524880208,12,True
2310,-209027.66350910105,49,False
2311,191833.91619675493,10,True
2312,185221.8744298187,18,True
2313,-202244.7039986289,24,False
2314,179918.37175721736,21,True
2315,190658.08720792652,12,True
2316,-213886.1288475801,60,False
2317,190979.85888330737,11,True
2318,186327.43101029415,16,True
2319,173584.4318245049,26,True
2320,189645.5196152345,14,True
2321,184688.67456438672,17,True
2322,191544.95514000213,10,True
2323,182864.8889500531,19,True
2324,190336.62708854536,13,True
2325,191755.57508260343,10,True
2326,191620.55241020053,11,True
2327,189553.08492414423,14,True
2328,189997.7186041382,13,True
2329,191178.67905752716,12,True
2330,190852.10624460955,12,True
2331,191541.48394003557,10,True
2332,128563.5363424968,58,True
2333,186684.78831817835,16,True
2334,191472.566305272,11,True
2335,191072.36717447412,11,True
2336,171808.70259684126,27,True
2337,186286.7324389375,17,True
2338,179908.05793834472,21,True
2339,191541.48394003557,10,True
2340,169884.82213084138,28,True
2341,158223.94632623327,37,True
2342,191370.68313913752,11,True
2343,188447.5525098508,15,True
2344,191051.2884293867,11,True
2345,185547.4941929149,17,True
2346,180740.00000875263,21,True
2347,191598.2227098173,10,True
2348,173050.30016206435,26,True
2349,167603.60074250723,30,True
2350,184190.33974490227,17,True
2351,189976.14961785852,13,True
2352,162515.5737330629,33,True
2353,190295.5318005676,12,True
2354,178801.81890612954,22,True
2355,159006.9324675026,36,True
2356,184620.90598560835,18,True
2357,191020.09920192265,12,True
2358,189816.27594683308,13,True
2359,189491.00201511,14,True
2360,177471.73911864895,22,True
2361,185747.8922847561,17,True
2362,171281.13563239342,27,True
2363,190584.29826863893,12,True
2364,189578.7848852454,14,True
2365,-204168.82969000647,31,False
2366,182011.79953592407,19,True
2367,191071.8577069897,11,True
2368,192282.140688629,9,True
2369,176111.41768173574,24,True
2370,180416.2746254596,21,True
2371,179621.8744298187,22,True
2372,191007.84887388573,12,True
2373,190926.1652972247,12,True
2374,189315.9267024317,14,True
2375,163486.1289958536,33,True
2376,190214.96857707537,12,True
2377,190403.49323234524,12,True
2378,191544.95514000213,10,True
2379,188741.113937008,15,True
2380,166830.9029308901,31,True
2381,183279.49321909275,18,True
2382,-209978.21432478345,54,False
2383,188845.80902231825,15,True
2384,168095.59741199636,30,True
2385,191592.35908128732,10,True
2386,167241.6059790688,30,True
2387,191192.0891316486,11,True
2388,191012.45620135128,11,True
2389,188985.07776503067,14,True
2390,190380.67292909825,12,True
2391,190390.9815534152,12,True
2392,191401.3887823113,10,True
2393,192249.09114256792,9,True
2394,191759.04628257005,10,True
2395,189147.65805855903,14,True
2396,168113.54727472007,30,True
2397,183032.32324780247,19,True
2398,178367.53040643525,22,True
2399,-205800.2243914428,36,False
2400,190826.9431335861,11,True
2401,185827.19853697988,17,True
2402,191131.6006098033,11,True
2403,-218432.9999912473,76,False
2404,191063.62474541672,11,True
2405,188649.02465387603,15,True
2406,171210.37820260273,27,True
2407,189415.20980896667,14,True
2408,182997.5561672656,19,True
2409,119693.71613666868,65,True
2410,173700.79619896796,26,True
2411,189718.0732069277,13,True
2412,190401.72242572997,12,True
2413,185756.55592537933,17,True
2414,181710.68664192897,20,True
2415,191170.02938298497,11,True
2416,177331.42085697633,23,True
2417,191786.31010852064,10,True
2418,142537.93351130813,48,True
2419,188233.0462333658,15,True
2420,185707.3340221472,17,True
2421,189289.6501535154,14,True
2422,187989.75140455508,15,True
2423,176661.8549358977,23,True
2424,179487.29874953823,21,True
2425,183916.4789530449,18,True
2426,-199133.8894851812,11,False
2427,191389.03064871288,11,True
2428,191541.48394003557,10,True
2429,191370.6537563941,10,True
2430,173441.24178692792,26,True
2431,160064.73706088882,35,True
2432,187343.2352446492,15,True
2433,182923.62998310517,19,True
2434,190338.86245294195,13,True
2435,-209876.8846956112,50,False
2436,191227.11678144668,11,True
2437,186696.0864835528,16,True
2438,191374.12495636076,10,True
2439,189791.95858466424,13,True
2440,189370.44780823484,14,True
2441,168213.72617126882,29,True
2442,186768.98339389183,16,True
2443,190033.5091880557,13,True
2444,181294.0343565878,20,True
2445,191012.45620135128,11,True
2446,171883.90013142934,27,True
2447,184043.8448391852,18,True
2448,191594.75150985076,10,True
2449,190464.90304813036,12,True
2450,191967.27379660803,10,True
2451,192141.79434171636,10,True
2452,189789.9961090964,14,True
2453,156858.74536851209,38,True
2454,190779.76916360928,12,True
2455,190626.35807626013,12,True
2456,191755.57508260343,10,True
2457,188630.1351098886,14,True
2458,188012.46719426115,15,True
2459,191401.3259478701,11,True
2460,189680.1377491039,13,True
2461,-197338.34913260496,14,False
2462,189975.5883901104,12,True
2463,189964.79669602535,13,True
2464,190617.9629830575,12,True
2465,176089.20589142822,24,True
2466,190988.1919687104,12,True
2467,191937.70981003708,10,True
2468,-210375.61926512557,53,False
2469,188704.1054817889,14,True
2470,190862.5216796903,12,True
2471,181335.28856645332,20,True
2472,186475.4773545536,16,True
2473,190657.6552023441,12,True
2474,182486.25654633,19,True
2475,178239.17494532443,23,True
2476,190623.1643106318,12,True
2477,191118.93614852495,11,True
2478,191615.12950744925,11,True
2479,184449.16969753304,18,True
2480,188744.91307052167,14,True
2481,191759.04628257005,10,True
2482,188807.71841539728,15,True
2483,186843.15459440576,16,True
2484,189542.22787426005,14,True
2485,162025.0960796854,34,True
2486,190555.6191769196,12,True
2487,190587.3578845609,12,True
2488,191969.6662251714,10,True
2489,169187.2756328815,29,True
2490,190594.54958767764,13,True
2491,191727.08986743572,10,True
2492,185514.29515865384,17,True
2493,191443.2205524046,11,True
2494,169642.661015839,28,True
2495,179525.30959696468,21,True
2496,181521.0047918065,20,True
2497,191544.95514000213,10,True
2498,188362.7507229319,15,True
2499,182525.7078590522,19,True
2500,190229.10555482775,13,True
2501,189234.17835796176,14,True
2502,191213.27452499745,11,True
2503,192249.09114256792,9,True
2504,191067.40544620293,11,True
2505,168374.444255387,29,True
2506,141020.50255238457,49,True
2507,187349.02946418096,16,True
2508,191759.04628257005,10,True
2509,168946.32286290333,29,True
2510,132201.43115294204,56,True
2511,191355.808871258,11,True
2512,191755.57508260343,10,True
2513,180188.2330354801,21,True
2514,-203693.89122307088,32,False
2515,191343.32871843365,11,True
2516,190416.5277009195,12,True
2517,190782.50306688857,12,True
2518,191967.27379660803,10,True
2519,185887.1464739952,17,True
2520,184784.2626198276,18,True
2521,188320.9235145288,15,True
2522,160438.12241461285,35,True
2523,191443.95514000213,10,True
2524,150719.50255238457,42,True
2525,178017.72793970813,23,True
2526,185219.07272109605,17,True
2527,190050.24710640035,12,True
2528,185592.3610537682,17,True
2529,189629.92126505767,13,True
2530,-199630.34624360583,10,False
2531,-198723.00637578324,17,False
2532,189499.71523786365,13,True
2533,175151.29687047686,24,True
2534,192249.09114256792,9,True
2535,171630.72511777165,27,True
2536,191056.95009524637,11,True
2537,189773.8285784416,13,True
2538,190182.9518727412,13,True
2539,191588.21609892865,10,True
2540,173402.4021243425,26,True
2541,190079.7829624832,13,True
2542,184786.8155025523,18,True
2543,191039.88464676627,11,True
2544,190718.96984405804,13,True
2545,190308.71713050443,13,True
2546,178460.6321277001,22,True
2547,191370.68313913752,11,True
2548,191321.14126833965,11,True
2549,188949.7150063212,15,True
2550,191116.01119364507,11,True
2551,181383.2103596863,20,True
2552,164610.7660136687,32,True
2553,-221642.20107543352,78,False
2554,186763.25643010225,16,True
2555,186482.4184166572,16,True
2556,179448.63193848077,21,True
2557,172786.06295165356,26,True
2558,192005.33611709453,10,True
2559,191887.7735032683,10,True
2560,191544.95514000213,10,True
2561,179030.99084008322,22,True
2562,192035.0,9,True
2563,191803.18117083772,10,True
2564,180888.06119328024,20,True
2565,188975.0487329963,14,True
2566,-198128.7902646301,13,False
2567,191544.95514000213,10,True
2568,190512.99148265447,12,True
2569,186871.06325582357,16,True
2570,-203348.5035637277,28,False
2571,-198615.91695791055,16,False
2572,191584.7448989621,10,True
2573,192035.0,9,True
2574,191435.2915892345,11,True
2575,191408.4330177968,11,True
2576,184354.3748021788,18,True
2577,191027.1676775824,11,True
2578,190032.5087118947,13,True
2579,172444.48702846043,27,True
2580,167904.06815481035,30,True
2581,174832.98138582782,25,True
2582,190389.46720959948,12,True
2583,182579.08696121204,19,True
2584,190214.5789796585,13,True
2585,188467.94794740184,15,True
2586,191544.95514000213,10,True
2587,191541.48394003557,10,True
2588,182224.5353567153,19,True
2589,191267.85312780223,11,True
2590,191798.83604153,10,True
2591,191002.4956942338,11,True
2592,191192.09176171123,11,True
2593,189245.47198906576,14,True
2594,181626.65531269228,20,True
2595,190787.7743410151,12,True
2596,191167.12102961185,11,True
2597,190989.74824507933,11,True
2598,178837.93828499125,22,True
2599,184401.26791436537,18,True
2600,-199751.90885743208,9,False
2601,190817.45228840865,11,True
2602,191753.18265404008,10,True
2603,186680.38252359687,16,True
2604,188542.31954047584,14,True
2605,191408.3105550075,11,True
2606,-202037.0143291855,26,False
2607,191759.04628257005,10,True
2608,190967.1494795676,11,True
2609,190068.8851711281,13,True
2610,168611.3320485308,29,True
2611,170648.08605545518,28,True
2612,191055.29850813653,11,True
2613,191207.78553814997,11,True
2614,191756.65385400667,10,True
2615,192249.09114256792,9,True
2616,190989.59268589248,11,True
2617,189897.67387137696,13,True
2618,183981.7237531528,18,True
2619,192035.0,9,True
2620,190531.6208281764,12,True
2621,190147.26842126192,13,True
2622,191214.02141090983,11,True
2623,190647.748145472,12,True
2624,191370.6537563941,10,True
2625,190082.72050887265,13,True
2626,189798.42503744533,13,True
2627,181290.13075173236,20,True
2628,-199289.849334242,11,False
2629,177229.77622008894,23,True
2630,169257.92467684747,29,True
2631,191016.0815648832,11,True
2632,-206206.70556544905,54,False
2633,192035.0,9,True
2634,185369.473363108,17,True
2635,191428.2664555171,10,True
2636,180791.65813368323,20,True
2637,182347.88246448827,20,True
2638,187124.12072994388,16,True
2639,190406.9238242751,12,True
2640,188957.15542882285,14,True
2641,156416.65443164855,38,True
2642,176253.972369184,24,True
2643,191541.48394003557,10,True
2644,190830.20502776816,12,True
2645,149730.50956212275,43,True
2646,191566.266294683,10,True
2647,191774.49380872096,10,True
2648,186210.00449340887,17,True
2649,188010.63207177853,16,True
2650,191273.12495636076,10,True
2651,191755.57508260343,10,True
2652,152302.42612985877,41,True
2653,191541.48394003557,10,True
2654,179506.76495066693,21,True
2655,191105.91078857167,11,True
2656,192249.09114256792,9,True
2657,190732.9662574246,12,True
2658,191756.65385400667,10,True
2659,191190.46542074945,11,True
2660,178618.2231222412,22,True
2661,192249.09114256792,9,True
2662,190845.66072598056,12,True
2663,190023.7781530618,13,True
2664,-204613.22392326177,39,False
2665,189542.0608208273,13,True
2666,183905.9865246005,18,True
2667,191745.5684717148,10,True
2668,190047.79437203027,13,True
2669,191388.5077104021,11,True
2670,-206036.99117394295,36,False
2671,187787.7324389375,16,True
2672,186968.69845438187,16,True
2673,175197.33521489348,25,True
2674,190377.50987216496,13,True
2675,191575.6901659193,10,True
2676,192253.4362718757,9,True
2677,191544.95514000213,10,True
2678,188818.14031599293,15,True
2679,190709.39438628947,12,True
2680,181291.3840063776,20,True
2681,168897.95954806198,29,True
2682,77829.07179732445,97,True
2683,173087.85453925052,26,True
2684,191598.2227098173,10,True
2685,190173.23697085865,13,True
2686,190658.08228776828,12,True
2687,191594.75150985076,10,True
2688,190421.48864867917,13,True
2689,183235.82941708813,18,True
2690,-199133.2612348941,11,False
2691,175762.85142785966,24,True
2692,185021.73456967928,17,True
2693,188338.2526401444,15,True
2694,-221648.0714050108,79,False
2695,184363.7633686011,18,True
2696,191755.57508260343,10,True
2697,190643.24005133315,12,True
2698,-215730.34226072484,63,False
2699,190978.95928390356,11,True
2700,-206085.74322242936,37,False
2701,188686.71094183048,15,True
2702,-206851.9561434738,41,False
2703,191541.48394003557,10,True
2704,189476.5010756429,14,True
2705,-217858.9802996765,67,False
2706,174283.44593488224,25,True
2707,178438.2927031528,22,True
2708,179844.14419255452,21,True
2709,191589.09002826983,10,True
2710,182330.8512886003,19,True
2711,190093.273969384,13,True
2712,190869.8875450486,11,True
2713,188330.89807661992,15,True
2714,191769.05289345872,10,True
2715,191541.48394003557,10,True
2716,-210537.32399903497,54,False
2717,-209345.0072160808,48,False
2718,191781.8870707934,10,True
2719,180797.6701391629,20,True
2720,190869.36818559284,12,True
2721,191759.04628257005,10,True
2722,189078.4180637913,14,True
2723,191040.3654191021,11,True
2724,190663.717889996,12,True
2725,190091.04585883272,12,True
2726,191388.14018764207,11,True
2727,180855.89493413025,20,True
2728,191803.18117083772,10,True
2729,191201.08206316264,11,True
2730,188593.7740164363,15,True
2731,190838.17465042995,11,True
2732,190303.90743795357,12,True
2733,191723.6186674692,10,True
2734,188881.41229555008,14,True
2735,-199751.90885743208,9,False
2736,188992.44169960092,15,True
2737,188298.46288118444,15,True
2738,-221898.9135781217,81,False
2739,191199.77848597837,11,True
2740,177690.81441283596,23,True
2741,189549.32826940413,14,True
2742,190227.9634818161,12,True
2743,191673.0926240022,10,True
2744,179880.08696121204,21,True
2745,180175.72327026803,21,True
2746,191400.24914079733,11,True
2747,171237.32491811665,28,True
2748,191035.1744064236,11,True
2749,186334.33852717176,17,True
2750,185921.2050486539,17,True
2751,191759.04628257005,10,True
2752,191073.1576601224,11,True
2753,177941.27353455583,22,True
2754,-203365.6435382421,29,False
2755,190855.757881318,12,True
2756,-201748.52147482804,23,False
2757,191353.312159271,11,True
2758,182989.97036103965,19,True
2759,191000.0948878064,11,True
2760,-204245.66046764437,33,False
2761,-204730.3792270632,33,False
2762,181079.7577213559,20,True
2763,186467.1721154645,16,True
2764,184017.48874156424,18,True
2765,191380.6603672828,10,True
2766,189053.57240560435,14,True
2767,191013.23797668537,11,True
2768,190268.1929044325,13,True
2769,180227.19853697988,21,True
2770,191980.7516074633,10,True
2771,190421.8847371347,13,True
2772,191780.35743725093,10,True
2773,189911.04231207728,13,True
2774,191661.0554039497,10,True
2775,185172.65139991863,17,True
2776,-220673.93030023272,76,False
2777,191181.95825726527,11,True
2778,187686.7324389375,16,True
2779,191727.08986743572,10,True
2780,184427.19853697988,18,True
2781,192035.0,9,True
2782,178556.68266708247,22,True
2783,171633.73715319272,27,True
2784,184017.82150971025,18,True
2785,191147.42007898164,11,True
2786,190614.17064040125,12,True
2787,186059.0412536672,17,True
2788,191541.48394003557,10,True
2789,190379.59251308837,13,True
2790,189823.37411400088,13,True
2791,-205443.9399562195,35,False
2792,190144.8302890712,12,True
2793,191183.28638499268,11,True
2794,190588.59362997135,12,True
2795,186029.50956212275,17,True
2796,168340.1857342636,29,True
2797,185223.0382507294,17,True
2798,190843.2505527029,11,True
2799,191584.7448989621,10,True
2800,189154.95767999295,14,True
2801,169258.27464827604,29,True
2802,180091.78567521658,21,True
2803,188902.6639121929,15,True
2804,-110873.5722652318,74,False
2805,190712.0741546568,12,True
2806,172833.57314382325,27,True
2807,188204.06526934428,15,True
2808,-205126.7647553508,39,False
2809,176421.750961005,23,True
2810,191180.1047323453,11,True
2811,189171.60043013675,14,True
2812,191081.2016573868,11,True
2813,188108.8348595225,15,True
2814,191723.6186674692,10,True
2815,191796.4436129666,10,True
2816,181881.52532301177,19,True
2817,161899.1880595526,34,True
2818,189658.8751303145,14,True
2819,191753.18265404008,10,True
2820,-206133.78124644016,55,False
2821,-203862.57734125733,29,False
2822,190598.3921162021,12,True
2823,191384.66526421465,11,True
2824,191160.2135327995,11,True
2825,191036.72369955288,11,True
2826,-201314.4534835282,22,False
2827,190321.14646123408,12,True
2828,184493.02141486236,18,True
2829,-218485.32195319745,69,False
2830,-217886.79600990345,68,False
2831,191052.79992291864,11,True
2832,191351.8365630608,11,True
2833,188524.22675112856,15,True
2834,186868.68230532116,16,True
2835,190671.8136883505,12,True
2836,190411.7936002954,12,True
2837,191154.3723244872,11,True
2838,171085.20463788553,27,True
2839,191478.76563325067,11,True
2840,186070.8824072112,17,True
2841,191759.04628257005,10,True
2842,160628.97364937648,35,True
2843,175729.43695586312,24,True
2844,190843.75624811547,12,True
2845,157777.7301035971,37,True
2846,190261.18772053288,13,True
2847,191753.18265404008,10,True
2848,187042.04030661008,15,True
2849,191753.18265404008,10,True
2850,177558.96245885786,23,True
2851,177255.3017706756,23,True
2852,188840.74768385763,14,True
2853,179920.06809591668,21,True
2854,190819.56929988324,12,True
2855,191230.8924732269,11,True
2856,163521.61481595738,33,True
2857,186599.43115294204,17,True
