episode,actions,rewards
0,4,-200099.0
1,4,-199998.0
2,4,-199998.0
3,4,-299999.0
4,4,-199998.0
5,4,-299999.0
6,4,-299999.0
7,4,-300100.0
8,4,-299999.0
9,4,-299999.0
10,4,-299999.0
11,4,-99997.0
12,4,-200099.0
13,4,-199998.0
14,4,-299999.0
15,4,-199998.0
16,4,-299999.0
17,4,-199998.0
18,4,-199998.0
19,8,-200095.0
20,4,-200099.0
21,4,-299999.0
22,4,-299999.0
23,4,-299999.0
24,4,-100098.0
25,4,-99997.0
26,4,-199998.0
27,8,-200095.0
28,4,-199998.0
29,4,-300100.0
30,4,-199998.0
31,4,-299999.0
32,4,-199998.0
33,4,-400000.0
34,4,-300100.0
35,4,-299999.0
36,4,-300100.0
37,4,-299999.0
38,4,-200200.0
39,4,-199998.0
40,4,-299999.0
41,4,-300100.0
42,4,-299999.0
43,4,-299999.0
44,4,-400000.0
45,4,-300100.0
46,4,-100199.0
47,4,-299999.0
48,4,-200099.0
49,4,-99997.0
50,4,-199998.0
51,4,-199998.0
52,8,-100094.0
53,4,-199998.0
54,4,-299999.0
55,4,-299999.0
56,4,-99997.0
57,4,-300100.0
58,4,-100199.0
59,4,-199998.0
60,4,-100098.0
61,4,-199998.0
62,4,-199998.0
63,4,-299999.0
64,4,-199998.0
65,4,-200099.0
66,4,-400000.0
67,4,-299999.0
68,4,-199998.0
69,4,-299999.0
70,4,-299999.0
71,4,-199998.0
72,4,-100098.0
73,4,-299999.0
74,4,-299999.0
75,4,-100199.0
76,4,-400000.0
77,4,-199998.0
78,4,-200099.0
79,4,-400000.0
80,4,-299999.0
81,4,-300100.0
82,4,-199998.0
83,4,-199998.0
84,8,-100195.0
85,4,-400000.0
86,4,-100098.0
87,4,-200200.0
88,4,-199998.0
89,4,-299999.0
90,8,-200095.0
91,4,-100199.0
92,4,-100098.0
93,4,-199998.0
94,12,-100090.0
95,4,-199998.0
96,4,-100098.0
97,4,-100098.0
98,4,-199998.0
99,4,-299999.0
100,4,-299999.0
101,4,-299999.0
102,4,-199998.0
103,4,-100098.0
104,4,-299999.0
105,4,-300100.0
106,4,-300100.0
107,8,-100195.0
108,4,-400000.0
109,4,-299999.0
110,4,-299999.0
111,4,-299999.0
112,4,-300100.0
113,4,-199998.0
114,4,-199998.0
115,4,-299999.0
116,4,-299999.0
117,4,-200099.0
118,4,-99997.0
119,4,-299999.0
120,4,-299999.0
121,4,-99997.0
122,4,-400000.0
123,4,-299999.0
124,4,-100199.0
125,4,-299999.0
126,4,-299999.0
127,4,-100098.0
128,4,-200099.0
129,4,-299999.0
130,4,-99997.0
131,4,-200099.0
132,4,-99997.0
133,4,-299999.0
134,4,-199998.0
135,4,-100098.0
136,4,-199998.0
137,4,-299999.0
138,4,-199998.0
139,4,-200099.0
