episode,actions,rewards
487,1,-100000.0
488,1,-100000.0
489,114,-99894.32799542902
490,72,-100379.9599642799
491,59,-100649.0
492,1,-100000.0
493,1,-100000.0
494,16,-100187.0
495,13,-100190.0
496,92,-100919.0
497,3,-100099.0
498,33,-100135.49890968742
499,4,-100098.0
500,3,-99998.0
501,77,-101234.84150380925
502,32,-100070.0
503,19,-99982.0
504,45,-100461.0
505,6,-100096.0
506,47,-100089.54343345191
507,3,-99998.0
508,3,-99998.0
509,3,-99998.0
510,5,-100198.0
511,3,-99998.0
512,1,-100000.0
513,46,-100359.0
514,5,-100097.0
515,11,-100192.0
516,82,-101131.0
517,72,-100333.0
518,2,-99999.0
519,4,-100098.0
520,3,-100099.0
521,53,-100756.0
522,47,-100762.0
523,65,-100643.0
524,57,-100212.91552002727
525,12,-100191.0
526,3,-100099.0
527,1,-100000.0
528,1,-100000.0
529,5,-100198.0
530,69,-101043.0
531,1,-100000.0
532,1,-100000.0
533,53,-100453.0
534,1,-100000.0
535,3,-100099.0
536,1,-100000.0
537,4,-99997.0
538,1,-100000.0
539,3,-99998.0
540,20,-100284.0
541,4,-99997.0
542,2,-100100.0
543,54,-101058.0
544,5,-99996.0
545,78,-100529.0
546,78,-99921.0985147877
547,5,-100097.0
548,3,-99998.0
549,7,-100095.0
550,15,-100188.0
551,51,-100556.0
552,61,-100950.0
553,70,-100368.05727174984
554,1,-100000.0
555,1,-100000.0
556,3,-100099.0
557,1,-100000.0
558,52,-100757.0
559,3,-100200.0
560,1,-100000.0
561,4,-100098.0
562,97,-101116.0
563,63,-101049.0
564,1,-100000.0
565,6,-99995.0
566,21,-100384.0
567,4,-99997.0
568,1,-100000.0
569,41,-100566.0
570,14,-100189.0
571,1,-100000.0
572,3,-100099.0
573,40,-100769.0
574,17,-100489.0
575,3,-99998.0
576,61,-100748.0
577,2,-100100.0
578,11,-100293.0
579,4,-100098.0
580,12,-99989.0
581,50,-101062.0
582,41,-100364.0
583,16,-100187.0
584,69,-101144.0
585,1,-100000.0
586,2,-99999.0
587,5,-100198.0
588,3,-99998.0
589,6,-100096.0
590,3,-99998.0
591,71,-100839.0
592,27,-100378.0
593,2,-100100.0
594,63,-101049.0
595,80,-100628.0
596,6,-100096.0
597,37,-100166.0
598,2,-100100.0
599,4,-100098.0
600,65,-101451.0
601,6,-99995.0
602,1,-100000.0
603,51,-100354.0
604,41,-100566.0
605,90,-101931.0
606,3,-100200.0
607,3,-100099.0
608,1,-100000.0
609,1,-100000.0
610,50,-99855.62545019531
611,8,-99993.0
612,4,-99997.0
613,1,-100000.0
614,56,-100248.68547799032
615,48,-100256.0
616,1,-100000.0
617,15,-100188.0
618,2,-99999.0
619,21,-100687.0
620,1,-100000.0
621,39,-100568.0
622,1,-100000.0
623,3,-100099.0
624,4,-100199.0
625,62,-99724.98024258163
626,58,-100549.0
627,7,-100297.0
628,63,-100948.0
629,2,-100100.0
630,54,-101159.0
631,2,-100100.0
632,9,-99992.0
633,2,-99999.0
634,2,-99999.0
635,60,-100648.0
