Reinforce Rewards,Reinforce Steps,Reinforce Found,Greedy Rewards,Greedy Steps,Greedy Found
191882.84378885812,10,True,191279.05980397871,11,True
196509.45692762086,13,True,194981.31022377734,13,True
197473.85047248797,13,True,194981.31022377734,13,True
201178.28735748518,16,True,191279.05980397871,11,True
194491.03643823764,11,True,194981.31022377734,13,True
195422.84307309688,12,True,191279.05980397871,11,True
191753.14836607286,10,True,192967.58538750003,12,True
191851.2497393985,11,True,198725.2820077637,15,True
198206.89989657042,14,True,191905.28800039765,11,True
193984.4572491653,11,True,192244.9937190804,14,True
193399.95262389636,11,True,191905.28800039765,11,True
194596.65964432948,20,True,191905.28800039765,11,True
193029.99485352507,11,True,194725.17991755108,13,True
198549.05649465768,17,True,194838.81339969527,14,True
192464.37951445882,11,True,194981.31022377734,13,True
193270.43655445927,11,True,191617.4848826697,12,True
191753.14836607286,10,True,192837.93872054806,12,True
195293.1476503116,12,True,191905.28800039765,11,True
196090.98173367235,21,True,191279.05980397871,11,True
-197077.71712238473,12,False,193464.1647125832,12,True
193645.1765973409,14,True,194981.31022377734,13,True
-199702.66083641083,10,False,193464.1647125832,12,True
-182957.8008462046,22,False,195808.74991210437,15,True
191882.84378885812,10,True,193464.1647125832,12,True
193383.96956943418,11,True,191279.05980397871,11,True
193299.04635941112,11,True,191279.05980397871,11,True
197691.52522727262,19,True,191279.05980397871,11,True
-198655.34700865822,12,False,191279.05980397871,11,True
192024.12766917425,12,True,191279.05980397871,11,True
191439.6230439053,12,True,190251.4614688675,13,True
189909.986921116,13,True,190100.33916358917,11,True
192337.6529913418,10,True,191279.05980397871,11,True
195553.27411820652,12,True,192837.93872054806,12,True
192132.9776705781,10,True,191279.05980397871,11,True
194235.19521956105,11,True,191279.05980397871,11,True
192706.58158416525,13,True,191279.05980397871,11,True
193127.8861381973,14,True,192837.93872054806,12,True
191439.6292721996,12,True,192837.93872054806,12,True
192706.59185288654,13,True,192812.2005041022,13,True
195434.49848834815,17,True,191279.05980397871,11,True
193399.95262389636,11,True,192837.9425219523,12,True
191753.14836607286,10,True,191279.05980397871,11,True
194666.92165827646,12,True,191279.05980397871,11,True
192712.55642399268,13,True,189533.1431710273,12,True
193399.95262389636,11,True,191905.28800039765,11,True
193475.0835372596,11,True,191279.05980397871,11,True
192575.34610128336,12,True,191905.28800039765,11,True
195672.97228852395,12,True,191279.05980397871,11,True
191753.14836607286,10,True,191905.28800039765,11,True
192337.6529913418,10,True,191279.05980397871,11,True
191753.14836607286,10,True,191279.05980397871,11,True
194990.81730276102,11,True,191279.05980397871,11,True
192913.20288378972,13,True,194981.31022377734,13,True
-195651.22195290806,15,False,191279.05980397871,11,True
191753.14836607286,10,True,191279.05980397871,11,True
191964.65978993382,11,True,191279.05980397871,11,True
189403.96070217626,14,True,191279.05980397871,11,True
191546.81735288765,13,True,195237.43230988094,13,True
194979.60544947535,14,True,191279.05980397871,11,True
192337.6529913418,10,True,198561.06313462267,15,True
196417.05980036117,17,True,191279.05980397871,11,True
198216.9426812864,15,True,191279.05980397871,11,True
194079.15927565546,14,True,191279.05980397871,11,True
191753.14836607286,10,True,195987.36134503045,13,True
-183321.4596335198,22,False,192837.93872054806,12,True
194010.33672908202,11,True,191279.05980397871,11,True
-192242.54695335389,17,False,192243.71087470485,12,True
191753.14836607286,10,True,191279.05980397871,11,True
193864.70538128022,11,True,191279.05980397871,11,True
190591.996465568,29,True,191279.05980397871,11,True
193383.96956943418,11,True,192837.93872054806,12,True
195576.8099428022,12,True,191279.05980397871,11,True
195056.59448331324,12,True,191279.05980397871,11,True
192403.94670495825,12,True,191617.4848826697,12,True
197813.68540649384,12,True,193464.1647125832,12,True
197813.68540649384,12,True,191279.05980397871,11,True
193854.98486253107,11,True,198725.2820077637,15,True
-9795.903962248183,14,True,191279.05980397871,11,True
192337.6529913418,10,True,192837.93872054806,12,True
199384.3612149242,14,True,191279.05980397871,11,True
191882.84378885812,10,True,191905.28800039765,11,True
192717.48229584706,10,True,194447.31727438048,14,True
201352.02165393444,17,True,192837.93872054806,12,True
194449.21000654917,11,True,194981.31022377734,13,True
199667.29946270102,17,True,202773.18799942484,18,True
200218.99972191313,14,True,194981.31022377734,13,True
195075.87799917453,11,True,191279.05980397871,11,True
193670.91551393946,13,True,191905.28800039765,11,True
194010.33672908202,11,True,191905.28800039765,11,True
197265.3363234657,13,True,189533.1431710273,12,True
192982.10911212268,15,True,191279.05980397871,11,True
193061.84689054108,11,True,191279.05980397871,11,True
194917.23401352222,12,True,191279.05980397871,11,True
194276.1869615289,15,True,191279.05980397871,11,True
196973.0665913729,12,True,191279.05980397871,11,True
195372.08689880872,12,True,194167.69955156793,14,True
194490.98475625628,11,True,191279.05980397871,11,True
-3872.3680776557585,13,True,191001.3097585455,13,True
198455.3879990204,14,True,192837.93872054806,12,True
192337.6529913418,10,True,195057.72270016515,16,True
-198145.87535306934,12,False,194981.31022377734,13,True
192337.6529913418,10,True,191279.05980397871,11,True
197055.41705074356,18,True,194981.31022377734,13,True
196728.6361197374,14,True,191279.05980397871,11,True
195933.88629998162,13,True,191279.05980397871,11,True
192337.6529913418,10,True,192837.93872054806,12,True
-195470.29845147388,13,False,192185.97459601212,13,True
184533.13663218296,36,True,191279.05980397871,11,True
192847.17771863233,10,True,192837.93872054806,12,True
-164019.04620998158,47,False,193464.17098003923,12,True
195767.66694129232,12,True,191001.3097585455,13,True
193864.70538128022,11,True,191905.28800039765,11,True
195956.7112680737,12,True,192837.9425219523,12,True
198401.12620900795,14,True,189533.1431710273,12,True
194490.98475625628,11,True,191279.05980397871,11,True
197159.12830856486,26,True,190251.4614688675,13,True
206260.2566119579,17,True,189533.1431710273,12,True
195751.9882240802,12,True,191279.05980397871,11,True
191753.14836607286,10,True,191279.05980397871,11,True
194490.98475625628,11,True,191279.05980397871,11,True
194449.21000654917,11,True,191279.05980397871,11,True
193864.70538128022,11,True,191279.05980397871,11,True
196973.2250666422,12,True,191279.05980397871,11,True
192337.6529913418,10,True,198715.23096770013,14,True
196602.4308519884,12,True,194981.31022377734,13,True
191078.7220563805,17,True,194447.31727438048,14,True
192040.27800090477,14,True,191279.05980397871,11,True
192337.6529913418,10,True,191279.05980397871,11,True
194014.95871767754,13,True,191617.4848826697,12,True
197372.27165830275,14,True,192837.93872054806,12,True
193604.63064806067,11,True,191905.28800039765,11,True
-188414.01925365115,18,False,192837.93872054806,12,True
192337.6529913418,10,True,196262.17790337413,15,True
195381.96392234048,12,True,191279.05980397871,11,True
194026.1808203153,11,True,191279.05980397871,11,True
193566.52031123303,15,True,192209.08276101094,14,True
192020.74363017565,14,True,191279.05980397871,11,True
194449.21000654917,11,True,190877.6873769576,13,True
192337.6529913418,10,True,192837.93872054806,12,True
196714.04782194502,13,True,197542.27395431424,17,True
-9345.851633927154,11,True,197924.8928569547,17,True
191945.1333948819,11,True,194981.31022377734,13,True
199613.55576345706,16,True,191279.05980397871,11,True
192890.48737910888,11,True,191279.05980397871,11,True
195056.59448331324,12,True,191279.05980397871,11,True
194287.0984552164,12,True,191905.28800039765,11,True
195378.6919337421,12,True,194981.31022377734,13,True
194287.0984552164,12,True,194981.31022377734,13,True
-196568.26760670243,12,False,191617.4848826697,12,True
192337.6529913418,10,True,191279.05980397871,11,True
200479.91346732853,15,True,191279.05980397871,11,True
200521.69207307248,15,True,191617.4848826697,12,True
195241.47326577242,11,True,191279.05980397871,11,True
194949.04255305388,11,True,189631.11041643505,13,True
187186.71372255223,23,True,189533.1431710273,12,True
194490.98475625628,11,True,194624.42052245175,14,True
195672.97228852395,12,True,191279.05980397871,11,True
193864.70538128022,11,True,191905.28800039765,11,True
192337.6529913418,10,True,191279.05980397871,11,True
195075.48938152523,11,True,191279.05980397871,11,True
195933.88629998162,13,True,191279.05980397871,11,True
192435.62556479886,11,True,191905.28800039765,11,True
195751.9882240802,12,True,192623.53613878315,12,True
191882.84378885812,10,True,191279.05980397871,11,True
191753.14836607286,10,True,192837.93872054806,12,True
-194843.54389586722,12,False,191905.28800039765,11,True
194490.98475625628,11,True,192837.93872054806,12,True
193299.04635941112,11,True,191905.28800039765,11,True
194738.97337705924,13,True,193464.1647125832,12,True
193399.95262389636,11,True,191279.05980397871,11,True
195056.59448331324,12,True,191905.28800039765,11,True
-191849.83793490555,15,False,192837.93872054806,12,True
194708.63835874974,12,True,191279.05980397871,11,True
191685.76134625167,11,True,190251.4614688675,13,True
192232.10943755778,15,True,194981.31022377734,13,True
-196471.34778604234,11,False,191279.05980397871,11,True
191936.0608657498,11,True,191905.28800039765,11,True
200961.37669527894,14,True,195575.85966351957,14,True
195672.97228852395,12,True,191617.4848826697,12,True
194449.21000654917,11,True,191905.28800039765,11,True
-199247.7999519458,10,False,191279.05980397871,11,True
192916.2307902722,12,True,191279.05980397871,11,True
194992.30531753326,12,True,191279.05980397871,11,True
195075.48938152523,11,True,192837.93872054806,12,True
193399.95262389636,11,True,192837.93872054806,12,True
197820.77497778743,15,True,191279.05980397871,11,True
193399.95262389636,11,True,191279.05980397871,11,True
-190258.57904443276,16,False,191279.05980397871,11,True
-182213.6925750845,34,False,191279.05980397871,11,True
191588.8059569,12,True,192837.93872054806,12,True
191436.59513742282,13,True,193514.67022649976,13,True
192659.822978511,11,True,191279.05980397871,11,True
194026.1808203153,11,True,191905.28800039765,11,True
-199966,9,False,191279.05980397871,11,True
196017.32866389802,13,True,192202.20007538467,12,True
201788.59997856172,16,True,193464.1647125832,12,True
-186716.61682875085,18,False,191279.05980397871,11,True
195281.92148529852,14,True,191617.4848826697,12,True
192229.68254546204,18,True,195008.3193527566,14,True
193832.2934200088,12,True,191279.05980397871,11,True
193399.95262389636,11,True,193464.17098003923,12,True
-190242.4044039747,16,False,191279.05980397871,11,True
192337.6529913418,10,True,192837.93872054806,12,True
196236.52519274992,14,True,191905.28800039765,11,True
-197311.19404310003,12,False,194981.31022377734,13,True
199780.09743863464,14,True,191279.05980397871,11,True
194490.98475625628,11,True,191617.4848826697,12,True
195075.87799917453,11,True,191279.05980397871,11,True
-185823.80363536876,27,False,191279.05980397871,11,True
195272.20158868094,14,True,192243.71087470485,12,True
195075.48938152523,11,True,191279.05980397871,11,True
191882.84378885812,10,True,191905.28800039765,11,True
197209.32343358273,14,True,192837.93872054806,12,True
192652.44622833162,20,True,192837.93872054806,12,True
197473.7805886738,13,True,192837.93872054806,12,True
202359.65093905787,16,True,191306.40914998009,13,True
197186.93547725733,12,True,191279.05980397871,11,True
-197051.9050231376,12,False,191279.05980397871,11,True
192847.17771863233,10,True,191279.05980397871,11,True
194761.66559627603,12,True,191279.05980397871,11,True
194364.76488408627,11,True,191279.05980397871,11,True
-197759.31765609875,13,False,191279.05980397871,11,True
191753.14836607286,10,True,191279.05980397871,11,True
197408.0390250882,19,True,190251.4614688675,13,True
192467.34841412707,10,True,191279.05980397871,11,True
-195008.8987013081,14,False,198725.2820077637,15,True
194666.92165827646,12,True,191279.05980397871,11,True
-183462.5704663857,20,False,191279.05980397871,11,True
194612.48628174927,12,True,192837.93872054806,12,True
192118.9291550708,13,True,191279.05980397871,11,True
194449.21000654917,11,True,196262.17790337413,15,True
195075.48938152523,11,True,191279.05980397871,11,True
193549.56483603208,11,True,191279.05980397871,11,True
197472.9447911672,12,True,191279.05980397871,11,True
191170.18110861213,13,True,191279.05980397871,11,True
207886.0797314213,20,True,191279.05980397871,11,True
194010.33672908202,11,True,191905.28800039765,11,True
194979.60544947535,14,True,192088.00873078886,12,True
195576.8099428022,12,True,194981.31022377734,13,True
193500.73541554116,12,True,191279.05980397871,11,True
193383.96956943418,11,True,191279.05980397871,11,True
203019.06122254627,16,True,191279.05980397871,11,True
-198868.0223294219,10,False,191279.05980397871,11,True
191753.14836607286,10,True,191279.05980397871,11,True
193399.95262389636,11,True,192837.93872054806,12,True
-198279.51770415294,11,False,191279.05980397871,11,True
193270.43655445927,11,True,191649.2934222014,11,True
194155.87624310056,11,True,191905.28800039765,11,True
197301.98744095143,14,True,192837.93872054806,12,True
194439.02271280272,12,True,191279.05980397871,11,True
194026.1808203153,11,True,191279.05980397871,11,True
193383.96956943418,11,True,195575.85966351957,14,True
194449.5108395267,11,True,191279.05980397871,11,True
-165577.56368964654,44,False,191617.4848826697,12,True
193114.83561460252,14,True,192837.93872054806,12,True
192337.6529913418,10,True,191279.05980397871,11,True
-180695.33945113645,25,False,192837.93872054806,12,True
194281.12203734642,14,True,191279.05980397871,11,True
192337.6529913418,10,True,191279.05980397871,11,True
193699.34023987147,14,True,191279.05980397871,11,True
-180457.5916445556,25,False,191905.28800039765,11,True
194582.56539184003,13,True,195607.53613186744,13,True
192350.08064993986,18,True,192837.93872054806,12,True
192919.1887169425,11,True,192837.93872054806,12,True
193193.12904503528,12,True,197277.25989705508,15,True
-180087.75660233892,35,False,191279.05980397871,11,True
192403.94670495825,12,True,197901.62020480647,15,True
193541.27318036836,13,True,190877.6873769576,13,True
192403.94670495825,12,True,191279.05980397871,11,True
189195.8322482633,13,True,191649.2934222014,11,True
192337.6529913418,10,True,192837.93872054806,12,True
-387688.0873646302,19,False,193464.17098003923,12,True
-190097.9949980429,19,False,194447.31727438048,14,True
-194654.93406553057,15,False,191279.05980397871,11,True
201106.1393652635,15,True,191905.28800039765,11,True
192337.6529913418,10,True,198725.2820077637,15,True
193216.1063114558,13,True,195575.85966351957,14,True
194666.92165827646,12,True,191279.05980397871,11,True
-195496.2707258504,14,False,191279.05980397871,11,True
-186148.63266914347,37,False,191649.2934222014,11,True
194235.19521956105,11,True,200200.69977153777,16,True
199182.78088512731,26,True,191279.05980397871,11,True
193399.95262389636,11,True,196214.97053337592,14,True
193029.92832215663,11,True,191279.05980397871,11,True
193794.1752651742,16,True,191279.05980397871,11,True
192874.21655980303,11,True,189533.1431710273,12,True
196973.0665913729,12,True,198725.2820077637,15,True
193907.2629224168,12,True,194981.31022377734,13,True
192913.20288378972,13,True,191279.05980397871,11,True
193399.95262389636,11,True,191905.28800039765,11,True
192403.94670495825,12,True,195913.9587172378,14,True
191753.14836607286,10,True,191279.05980397871,11,True
192403.94670495825,12,True,191905.28800039765,11,True
193399.95262389636,11,True,192837.93872054806,12,True
194490.98475625628,11,True,192837.93872054806,12,True
194120.96045451655,11,True,191279.05980397871,11,True
192337.6529913418,10,True,191279.05980397871,11,True
194861.5623792089,11,True,191279.05980397871,11,True
195075.87799917453,11,True,194725.17991755108,13,True
195595.78854701878,13,True,193464.1647125832,12,True
194449.21000654917,11,True,194981.31022377734,13,True
192337.6529913418,10,True,191279.05980397871,11,True
196616.3504568282,14,True,191905.28800039765,11,True
192890.5352291878,11,True,191279.05980397871,11,True
193117.87606760135,13,True,191279.05980397871,11,True
193864.70538128022,11,True,191279.05980397871,11,True
197473.85047248797,13,True,191279.05980397871,11,True
195842.74794544146,12,True,192837.93872054806,12,True
191751.9879316354,13,True,191279.05980397871,11,True
194861.43662094887,11,True,191905.28800039765,11,True
191439.67472588667,12,True,192243.71087470485,12,True
193627.3905261706,13,True,195575.85966351957,14,True
-197532.7172400457,12,False,191279.05980397871,11,True
194969.56263892868,13,True,191279.05980397871,11,True
193030.1726969934,12,True,192865.2821059509,14,True
190169.27160577071,13,True,191279.05980397871,11,True
192337.6529913418,10,True,194981.31022377734,13,True
193399.95262389636,11,True,195913.9587172378,14,True
197473.7805886738,13,True,192837.93872054806,12,True
-196669.21453500076,12,False,194793.92544965245,14,True
-198162.1248810671,12,False,191279.05980397871,11,True
190020.67708348736,15,True,191905.28800039765,11,True
194969.56263892868,13,True,191905.28800039765,11,True
193604.63064806067,11,True,191279.05980397871,11,True
196299.1982805591,12,True,192837.93872054806,12,True
199780.09743863464,14,True,191279.05980397871,11,True
194364.53792778496,11,True,191905.28800039765,11,True
193017.2307902722,12,True,190877.6873769576,13,True
194992.31154582757,12,True,193464.17098003923,12,True
191753.14836607286,10,True,191279.05980397871,11,True
195576.8099428022,12,True,196325.4690374527,13,True
193462.18237603188,12,True,191279.05980397871,11,True
192163.2721463502,13,True,192837.93872054806,12,True
-199966,9,False,192774.6579410669,14,True
194969.56263892868,13,True,191279.05980397871,11,True
191584.76617083204,11,True,192837.93872054806,12,True
197252.61902023345,15,True,191279.05980397871,11,True
198913.75078096404,15,True,194981.31022377734,13,True
192920.98477649997,13,True,191617.4848826697,12,True
198206.89989657042,14,True,191306.40914998009,13,True
197186.93547725733,12,True,191905.28800039765,11,True
192337.6529913418,10,True,191905.28800039765,11,True
198833.12579465494,14,True,197275.39430687152,15,True
198100.00649676393,13,True,191279.05980397871,11,True
194449.5108395267,11,True,191279.05980397871,11,True
191237.41760728013,24,True,192837.93872054806,12,True
194407.6809482683,12,True,191905.28800039765,11,True
192337.6529913418,10,True,191279.05980397871,11,True
206795.06105746425,27,True,191279.05980397871,11,True
198489.65895722184,13,True,194981.31022377734,13,True
192334.7124296369,11,True,192243.71087470485,12,True
197252.61902023345,15,True,191905.28800039765,11,True
-195474.24852286422,12,False,191279.05980397871,11,True
198183.26984602847,15,True,191279.05980397871,11,True
-198380.4456833867,11,False,191279.05980397871,11,True
-193886.34071231185,42,False,193464.17098003923,12,True
193399.95262389636,11,True,192837.93872054806,12,True
198058.35509775692,13,True,199401.47867954502,15,True
193744.33679348402,11,True,198725.2820077637,15,True
196981.7052672518,13,True,191279.05980397871,11,True
194490.98475625628,11,True,195237.43230988094,13,True
196225.02222527273,12,True,191279.05980397871,11,True
191578.7165430334,13,True,191279.05980397871,11,True
203568.81329960813,17,True,194725.17991755108,13,True
191695.6366220111,11,True,191279.05980397871,11,True
193020.1301900678,11,True,192837.93872054806,12,True
-199966,9,False,191715.61194333908,13,True
-193535.11863834815,14,False,191279.05980397871,11,True
192132.9776705781,10,True,194981.31022377734,13,True
191196.46337699666,14,True,192837.93872054806,12,True
192337.6529913418,10,True,195607.53613186744,13,True
195075.48938152523,11,True,191279.05980397871,11,True
-198738.32690663662,10,False,191279.05980397871,11,True
195672.97228852395,12,True,193464.1647125832,12,True
196090.98173341464,21,True,191279.05980397871,11,True
202114.36613935136,15,True,191279.05980397871,11,True
193693.21561963114,16,True,191279.05980397871,11,True
191882.84378885812,10,True,191905.28800039765,11,True
191831.9529184945,12,True,190877.6873769576,13,True
194246.03742494495,17,True,191279.05980397871,11,True
195056.59448331324,12,True,191279.05980397871,11,True
203574.16001875728,16,True,192837.93872054806,12,True
191753.14836607286,10,True,192837.93872054806,12,True
207941.82410324767,24,True,191279.05980397871,11,True
-198760.34700865822,11,False,191905.28800039765,11,True
195825.62876561368,23,True,192243.71087470485,12,True
-196596.99538476614,12,False,191617.4848826697,12,True
194990.81730276102,11,True,193464.1647125832,12,True
194449.21000654917,11,True,193593.81384558696,12,True
193854.98486253107,11,True,191905.28800039765,11,True
208537.05222163437,18,True,191279.05980397871,11,True
197228.65684402356,12,True,192837.93872054806,12,True
194280.804396547,15,True,194981.31022377734,13,True
193270.43655445927,11,True,194447.31727438048,14,True
194157.79858030705,16,True,190251.4614688675,13,True
194666.92165827646,12,True,192837.93872054806,12,True
-189519.91227279737,15,False,191279.05980397871,11,True
193854.98486253107,11,True,191905.28800039765,11,True
196313.92973278143,19,True,193464.1647125832,12,True
193399.95262389636,11,True,191279.05980397871,11,True
193382.26560342847,18,True,191279.05980397871,11,True
193209.7673572941,16,True,191279.05980397871,11,True
193800.5472869456,13,True,191279.05980397871,11,True
-194632.94723018576,13,True,191905.28800039765,11,True
193604.63064806067,11,True,192865.2821059509,14,True
192337.6529913418,10,True,191279.05980397871,11,True
193604.63064806067,11,True,190251.4614688675,13,True
192205.04035086965,11,True,192837.93872054806,12,True
191882.84378885812,10,True,191279.05980397871,11,True
193604.63064806067,11,True,191279.05980397871,11,True
-198279.51770415294,11,False,195351.40582564115,13,True
196108.25159858182,15,True,191279.05980397871,11,True
192337.6529913418,10,True,191279.05980397871,11,True
195084.63056900946,15,True,192837.93872054806,12,True
197343.24936838192,12,True,198561.06313462264,15,True
194449.21000654917,11,True,191279.05980397871,11,True
199212.94909166565,14,True,197542.27395431424,17,True
194609.58127713643,14,True,194981.31022377734,13,True
193864.70538128022,11,True,191279.05980397871,11,True
191753.14836607286,10,True,191279.05980397871,11,True
192334.68409167355,11,True,191279.05980397871,11,True
192337.6529913418,10,True,194981.31022377734,13,True
194969.56263892868,13,True,191617.4848826697,12,True
194364.53792778496,11,True,191279.05980397871,11,True
194796.61708106173,12,True,191279.05980397871,11,True
191753.14836607286,10,True,191279.05980397871,11,True
194010.33672908202,11,True,190011.32980817556,14,True
193896.78795020154,11,True,191279.05980397871,11,True
-179552.1942190168,25,False,191905.28800039765,11,True
191569.31846669057,12,True,192837.93872054806,12,True
195084.63056900946,15,True,191279.05980397871,11,True
192274.30435387464,12,True,192185.97459601212,13,True
193299.04635941112,11,True,198099.05610982876,15,True
195886.15241250792,17,True,195073.543172465,14,True
191439.67611560697,12,True,191279.05980397871,11,True
195033.90694030345,12,True,191279.05980397871,11,True
-199247.85163392714,10,False,196325.4690374527,13,True
193864.70538128022,11,True,191279.05980397871,11,True
194666.92165827646,12,True,191279.05980397871,11,True
193085.98654775464,12,True,191279.05980397871,11,True
195102.98239756224,17,True,191279.05980397871,11,True
193020.3463555421,11,True,191279.05980397871,11,True
194708.63835874974,12,True,192837.93872054806,12,True
192337.70467332317,10,True,192185.97459601212,13,True
191753.14836607286,10,True,192837.93872054806,12,True
193604.63064806067,11,True,191279.05980397871,11,True
192337.6529913418,10,True,192865.2821059509,14,True
-4627.913378658597,15,True,191279.05980397871,11,True
194708.648627471,12,True,191279.05980397871,11,True
196602.4308519884,12,True,191279.05980397871,11,True
192055.8488721199,11,True,192837.93872054806,12,True
194235.19521956105,11,True,191279.05980397871,11,True
-191470.01889912155,15,False,191279.05980397871,11,True
201092.64579576234,15,True,194968.78673266494,15,True
-198246.82228136767,12,False,191279.05980397871,11,True
195075.48938152523,11,True,191279.05980397871,11,True
-196980.8698099322,11,False,191279.05980397871,11,True
207552.78809918105,16,True,192243.71087470485,12,True
193536.05937716173,15,True,193334.8465296215,15,True
196507.4730879846,16,True,192837.93872054806,12,True
195933.88629998162,13,True,191279.05980397871,11,True
192717.48229584706,10,True,191279.05980397871,11,True
194297.14142202958,13,True,193593.81384558696,12,True
215683.65347890678,22,True,191649.2934222014,11,True
193399.95262389636,11,True,191279.05980397871,11,True
192337.6529913418,10,True,194981.31022377734,13,True
195075.48938152523,11,True,191279.05980397871,11,True
-189345.79424211037,15,False,191279.05980397871,11,True
194714.6062672697,15,True,191279.05980397871,11,True
195933.88629998162,13,True,192837.93872054806,12,True
192337.6529913418,10,True,191279.05980397871,11,True
194992.31154582757,12,True,192837.93872054806,12,True
193874.49226315418,14,True,191279.05980397871,11,True
-193021.12081691052,18,False,190100.33916358917,11,True
192251.05676908026,12,True,191279.05980397871,11,True
195933.88629998162,13,True,195575.85966351957,14,True
-198380.51770415294,11,False,191279.05980397871,11,True
196981.66259367223,13,True,192837.93872054806,12,True
192916.2307902722,12,True,191279.05980397871,11,True
192919.1887169425,11,True,194651.99090651632,14,True
193529.64804668163,11,True,192837.93872054806,12,True
194449.21000654917,11,True,191279.05980397871,11,True
194991.25780199416,11,True,191279.05980397871,11,True
192262.67309336338,10,True,191279.05980397871,11,True
190371.27160577071,13,True,191279.05980397871,11,True
191753.14836607286,10,True,191279.05980397871,11,True
193085.98654775464,12,True,193464.1647125832,12,True
193383.96956943418,11,True,193464.1647125832,12,True
194026.1808203153,11,True,192837.93872054806,12,True
-192651.61201850747,13,False,191905.28800039765,11,True
191488.83317798944,18,True,191279.05980397871,11,True
193854.98486253107,11,True,191905.28800039765,11,True
195802.66771130922,12,True,192837.93872054806,12,True
200141.812306166,15,True,189533.1431710273,12,True
-199832.3562591961,10,False,191279.05980397871,11,True
194708.64522942645,12,True,193464.1647125832,12,True
200712.76017627554,15,True,196325.4690374527,13,True
-199247.7999519458,10,False,194981.31022377734,13,True
191753.14836607286,10,True,192185.97459601212,13,True
193904.63047898386,17,True,193562.13083028322,13,True
-187364.63293268447,22,False,192837.93872054806,12,True
194026.1808203153,11,True,191279.05980397871,11,True
197678.45377248543,13,True,191279.05980397871,11,True
191569.31846669057,12,True,191905.28800039765,11,True
193020.1301900678,11,True,191905.28800039765,11,True
-180789.69035750648,41,False,191279.05980397871,11,True
-192701.74864773924,12,False,191279.05980397871,11,True
193854.98486253107,11,True,191279.05980397871,11,True
192150.5120829504,14,True,191279.05980397871,11,True
193399.95262389636,11,True,191279.05980397871,11,True
204095.0747615751,30,True,195575.85966351957,14,True
191381.87612945226,13,True,191306.40914998009,13,True
195613.64864435818,13,True,191905.28800039765,11,True
194026.1808203153,11,True,191279.05980397871,11,True
193864.70538128022,11,True,190100.33916358917,11,True
195075.48938152523,11,True,191279.05980397871,11,True
192706.59185288654,13,True,191279.05980397871,11,True
194449.5108395267,11,True,194981.31022377734,13,True
195084.63056900946,15,True,191279.05980397871,11,True
194490.98475625628,11,True,191279.05980397871,11,True
191753.14836607286,10,True,191279.05980397871,11,True
193598.40389768177,12,True,191279.05980397871,11,True
191000.21303817988,11,True,194981.31022377734,13,True
190696.6110763507,13,True,191279.05980397871,11,True
-197565.31765609875,11,False,191279.05980397871,11,True
-194859.72364130805,14,False,191279.05980397871,11,True
197242.57623551748,14,True,191279.05980397871,11,True
194969.55237020738,13,True,191617.4848826697,12,True
193529.64804668163,11,True,191279.05980397871,11,True
194364.89064234632,11,True,194981.31022377734,13,True
199083.44417849954,14,True,196951.69494554284,13,True
-182480.48121294923,27,False,192837.93872054806,12,True
193400.43095431206,11,True,190100.33916358917,11,True
192954.92416661087,13,True,191279.05980397871,11,True
193919.2478276638,13,True,196888.4038013091,15,True
194449.21000654917,11,True,191905.28800039765,11,True
-193759.19206358964,14,False,191905.28800039765,11,True
192943.34120971514,16,True,195073.543172465,14,True
191737.63411382103,13,True,191279.05980397871,11,True
198206.89989657042,14,True,191905.28800039765,11,True
191000.21303817988,11,True,191905.28800039765,11,True
202662.11425083273,14,True,191279.05980397871,11,True
197121.69681155475,17,True,192837.93872054806,12,True
198479.90782203537,13,True,191279.05980397871,11,True
191088.7427220781,13,True,191306.40914998009,13,True
195056.59448331324,12,True,192837.93872054806,12,True
194449.21000654917,11,True,191279.05980397871,11,True
192337.6529913418,10,True,192582.02303379474,12,True
190924.30496854594,17,True,191279.05980397871,11,True
194370.70395313186,11,True,191279.05980397871,11,True
-195967.31850523956,13,False,191279.05980397871,11,True
191677.26999146564,16,True,191905.28800039765,11,True
-199966,9,False,195575.85966351957,14,True
194969.56276832952,13,True,192837.93872054806,12,True
-182920.15689359908,19,False,191279.05980397871,11,True
193529.64804668163,11,True,192837.93872054806,12,True
192706.59185288654,13,True,191279.05980397871,11,True
192337.6529913418,10,True,194838.81339969527,14,True
191481.00719215238,11,True,191279.05980397871,11,True
-198413.16144495684,10,False,191905.28800039765,11,True
197209.43437333085,17,True,191345.67699240483,14,True
194449.5108395267,11,True,191279.05980397871,11,True
194490.98475625628,11,True,190877.6873769576,13,True
-181023.2999308069,20,False,191905.28800039765,11,True
197472.9447911672,12,True,191905.28800039765,11,True
-197795.88732062394,11,False,192185.97459601212,13,True
194666.92165827646,12,True,195575.85966351957,14,True
195576.8099428022,12,True,191932.63505807018,13,True
-8150.864216398249,11,True,191279.05980397871,11,True
191938.77268950315,18,True,191279.05980397871,11,True
194235.19521956105,11,True,191279.05980397871,11,True
210702.2422024309,17,True,191279.05980397871,11,True
192693.6188045308,16,True,193464.1647125832,12,True
194426.83684481482,13,True,194981.31022377734,13,True
192919.1887169425,11,True,191279.05980397871,11,True
193424.25365877745,14,True,194021.98730365577,14,True
-191857.7197379094,17,False,191279.05980397871,11,True
194449.21000654917,11,True,193464.1647125832,12,True
